rule_type,rule_name,folds,f1_mean,f1_std,precision_mean,recall_mean,accuracy_mean,tp_total,fp_total,tn_total,fn_total,n_folds_successful
and_2,anom_swh_max_waverys > t1 AND anom_swh_sd_trend_5_lag_14 > t2,6,0.1569395053155548,0.10564036682840777,0.28501069458516265,0.29516806722689076,0.8118721461187214,14,373,1764,39,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_max_trend_7_lag_5 > t2,6,0.1564935064935065,0.15395378270201973,0.20525793650793653,0.24460784313725492,0.8625570776255708,12,260,1877,41,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_14_lag_5 > t2,6,0.1560795873249816,0.20650072500383324,0.3148148148148148,0.1906862745098039,0.847945205479452,12,292,1845,41,6
or_2,anom_swh_max_waverys > t1 OR anom_swh_p80_deseasonalized_detrended_trend_14_lag_1 > t2,6,0.1556490366658773,0.17138244141580988,0.10918853710473646,0.5676645658263305,0.5757990867579909,34,910,1227,19,6
majority_3,"Majority of anom_swh_p80_deseasonalized_detrended_persistence_14_lag_14, anom_swh_p80_deseasonalized_detrended_persistence_14_lag_7, anom_swh_p80_trend_3_lag_14",6,0.15558714196244441,0.19225318579658357,0.168373076608154,0.5444677871148459,0.5598173515981736,31,942,1195,22,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_persistence_7_lag_3 > t2,6,0.1555181377762023,0.1323985824682233,0.31367521367521367,0.18447128851540617,0.8579908675799087,10,268,1869,43,6
single,anom_swh_p80_deseasonalized_persistence_14_lag_7 > threshold,6,0.15543576188790373,0.19969411653017688,0.16138672999924,0.5019257703081232,0.5365296803652968,28,990,1147,25,6
single,anom_swh_min_deseasonalized_detrended_persistence_14_lag_3 > threshold,6,0.15542963900880596,0.19268656155057334,0.13521921753463975,0.5644257703081232,0.5178082191780822,31,1034,1103,22,6
single,anom_swh_min_deseasonalized_persistence_14_lag_7 > threshold,6,0.15518580592324274,0.1832332329232836,0.14990237824180627,0.6189600840336135,0.5210045662100456,33,1029,1108,20,6
single,anom_swh_min_deseasonalized_detrended_persistence_14_lag_7 > threshold,6,0.15484762632185012,0.1918914116706419,0.16100497480605136,0.5588235294117647,0.5205479452054794,29,1026,1111,24,6
single,anom_swh_median_deseasonalized_detrended_persistence_14 > threshold,6,0.15468461973584544,0.1873180459078519,0.13900378721807294,0.5331757703081232,0.5662100456621004,29,926,1211,24,6
single,anom_swh_mean_deseasonalized_detrended_persistence_14_lag_14 > threshold,6,0.15397782038677524,0.20598393396545303,0.20697747043237527,0.4844187675070028,0.5995433789954338,26,850,1287,27,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_persistence_5_lag_3 > t2,6,0.15393939393939396,0.15208378146279122,0.30833333333333335,0.15857843137254904,0.8621004566210048,10,259,1878,43,6
single,anom_swh_p80_deseasonalized_persistence_7_lag_14 > threshold,6,0.15379853861476453,0.14808084304361227,0.12688996265275673,0.5052521008403361,0.6155251141552511,27,816,1321,26,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_persistence_7_lag_1 > t2,6,0.15357142857142858,0.12679325933284033,0.29791666666666666,0.21274509803921568,0.8552511415525115,11,275,1862,42,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_sd_deseasonalized_detrended_rel_change_7_lag_14 > t2,6,0.15343915343915343,0.23791880588272077,0.25,0.11875000000000001,0.8881278538812785,7,199,1938,46,6
single,anom_swh_p25_deseasonalized_detrended_persistence_7_lag_7 > threshold,6,0.1532932649536353,0.18484901502774492,0.23191754880171497,0.5337885154061625,0.541095890410959,28,980,1157,25,6
single,anom_swh_min_deseasonalized_persistence_7_lag_7 > threshold,6,0.153024589421614,0.18829044883301724,0.12764510471360288,0.4519432773109244,0.5799086757990868,26,893,1244,27,6
majority_3,"Majority of anom_swh_p80_trend_5_lag_14, anom_swh_p80_deseasonalized_detrended_persistence_7_lag_14, anom_swh_p80_deseasonalized_detrended_persistence_14_lag_14",6,0.1528500175900671,0.1777061925379964,0.14982463469447993,0.5358893557422969,0.5908675799086758,29,872,1265,24,6
single,anom_swh_p25_deseasonalized_detrended_persistence_14_lag_1 > threshold,6,0.15271263511608038,0.18874605427524802,0.14436107873607873,0.5331757703081232,0.5397260273972603,29,984,1153,24,6
single,anom_swh_mean_deseasonalized_detrended_persistence_14_lag_5 > threshold,6,0.15206598997076856,0.19349131894799113,0.15008694585353624,0.5227591036414566,0.5328767123287671,29,999,1138,24,6
single,anom_swh_min_deseasonalized_detrended_persistence_14_lag_5 > threshold,6,0.15168310824222517,0.18513546998524555,0.13768369279280362,0.5546218487394958,0.5360730593607306,30,993,1144,23,6
single,anom_swh_p25_deseasonalized_persistence_14_lag_14 > threshold,6,0.15067551768381585,0.17395516884772,0.12000821838070531,0.5469187675070027,0.5926940639269406,30,869,1268,23,6
single,anom_swh_p80_deseasonalized_detrended_rolling_mean_14_lag_5 > threshold,6,0.1506322355444021,0.19130225382795069,0.14295035205173454,0.4144257703081233,0.6073059360730594,25,832,1305,28,6
single,anom_swh_p80_deseasonalized_persistence_14_lag_3 > threshold,6,0.1506088406921833,0.19653081605473813,0.13715171935861592,0.3935924369747899,0.5584474885844749,24,938,1199,29,6
single,anom_swh_median_deseasonalized_detrended_persistence_14_lag_14 > threshold,6,0.1505987410062113,0.19358791922869137,0.12971967186990205,0.5052521008403361,0.610958904109589,28,827,1310,25,6
single,anom_swh_p80_deseasonalized_detrended_persistence_14_lag_5 > threshold,6,0.15055855443623822,0.19134804747595505,0.14291013326151572,0.4144257703081233,0.6068493150684932,25,833,1304,28,6
single,anom_swh_p80_deseasonalized_detrended_rolling_mean_14_lag_7 > threshold,6,0.1504584378592382,0.1967399401517413,0.15693702139246438,0.5019257703081232,0.5219178082191781,28,1022,1115,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_persistence_14 > t2,6,0.14988157734489677,0.17456720959303404,0.259139100932994,0.2707457983193277,0.8031963470319635,14,392,1745,39,6
single,anom_swh_p75_deseasonalized_detrended_persistence_7_lag_7 > threshold,6,0.14909614395159024,0.18916116605093894,0.1740689865689866,0.368609943977591,0.5945205479452055,21,856,1281,32,6
or_2,anom_swh_max_waverys > t1 OR anom_swe_cv > t2,6,0.14889322345139724,0.09956871082083547,0.0910149055722101,0.6321778711484594,0.6278538812785388,43,805,1332,10,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_trend_14_lag_7 > t2,6,0.1483332170190988,0.1934916774475836,0.18452380952380953,0.2775735294117647,0.8351598173515983,16,324,1813,37,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_trend_14_lag_7 > t2,6,0.1483332170190988,0.1934916774475836,0.18452380952380953,0.2775735294117647,0.8351598173515983,16,324,1813,37,6
single,anom_swh_p80_deseasonalized_detrended_persistence_14_lag_3 > threshold,6,0.1482205491878652,0.19322338533210995,0.13168732990320067,0.4033963585434173,0.5598173515981736,25,936,1201,28,6
single,anom_swh_p80_deseasonalized_detrended_persistence_14_lag_7 > threshold,6,0.14789316929693422,0.19444863583080615,0.15325996299470168,0.5117296918767508,0.5178082191780822,29,1032,1105,24,6
piecewise,anom_swh_p80_deseasonalized_detrended_persistence_14_lag_7 > t1 if anom_swh_p80_trend_3_lag_14 > t2 else anom_swh_p80_deseasonalized_detrended_persistence_14_lag_7 > t3,6,0.14789316929693422,0.19444863583080615,0.15325996299470168,0.5117296918767508,0.5178082191780822,29,1032,1105,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_max_trend_5_lag_7 > t2,6,0.14759443829211272,0.2161890047774826,0.17982456140350878,0.22377450980392158,0.8598173515981734,10,264,1873,43,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_sd_deseasonalized_persistence_7_lag_7 > t2,6,0.1471606824548001,0.17377381570051148,0.1839080459770115,0.20049019607843135,0.8552511415525115,13,277,1860,40,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_lag_7 > t2,6,0.1470371051260839,0.12717020356061357,0.2687134502923976,0.21274509803921568,0.8566210045662102,11,272,1865,42,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_trend_14_lag_1 > t2,6,0.14551905117942854,0.13778323457725902,0.18819444444444444,0.21572128851540617,0.85662100456621,10,271,1866,43,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_trend_14_lag_1 > t2,6,0.14551905117942854,0.13778323457725902,0.18819444444444444,0.21572128851540617,0.85662100456621,10,271,1866,43,6
single,anom_swh_p25_deseasonalized_detrended_persistence_14_lag_14 > threshold,6,0.14527029697026347,0.18879192878727524,0.16421919817506567,0.5498949579831932,0.5602739726027398,29,939,1198,24,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_sd_deseasonalized_trend_14_lag_14 > t2,6,0.1442031070195627,0.1425568390078495,0.2123194623194623,0.2615546218487395,0.845662100456621,13,298,1839,40,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_sd_deseasonalized_detrended_trend_14_lag_14 > t2,6,0.1442031070195627,0.1425568390078495,0.2123194623194623,0.2615546218487395,0.845662100456621,13,298,1839,40,6
single,anom_swh_mean_deseasonalized_detrended_persistence_14 > threshold,6,0.14403377901963973,0.1801651627537199,0.13416553852572763,0.5019257703081232,0.5470319634703197,27,966,1171,26,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_min_deseasonalized_rel_change_3_lag_3 > t2,6,0.14393939393939395,0.22712116158246348,0.18055555555555555,0.12916666666666668,0.8863013698630137,5,201,1936,48,6
single,anom_swh_min_deseasonalized_detrended_persistence_7_lag_14 > threshold,6,0.1433256642307615,0.16233217956418247,0.1265745381500648,0.43858543417366946,0.639269406392694,25,762,1375,28,6
single,anom_swh_p25_deseasonalized_detrended_persistence_14 > threshold,6,0.14322009311632003,0.17485081158802993,0.13577210733156644,0.5227591036414566,0.5557077625570775,28,948,1189,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_trend_14 > t2,6,0.14305971865997824,0.12983944240795764,0.17725643532095145,0.21869747899159664,0.8488584474885844,10,288,1849,43,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_trend_14 > t2,6,0.14305971865997824,0.12983944240795764,0.17725643532095145,0.21869747899159664,0.8488584474885844,10,288,1849,43,6
single,anom_swh_min_deseasonalized_detrended_persistence_14 > threshold,6,0.14198971371956273,0.18375666441657915,0.13134320092838714,0.5337885154061625,0.5296803652968037,28,1005,1132,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_trend_5_lag_14 > t2,6,0.14149868437076524,0.11427450816712877,0.26681887366818874,0.27319677871148457,0.8146118721461187,12,365,1772,41,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_trend_5_lag_14 > t2,6,0.14149868437076524,0.11427450816712877,0.26681887366818874,0.27319677871148457,0.8146118721461187,12,365,1772,41,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_trend_14_lag_7 > t2,6,0.14111226611226613,0.1867100566885711,0.15652173913043477,0.26838235294117646,0.8415525114155251,15,309,1828,38,6
single,anom_swh_p80_deseasonalized_detrended_rolling_mean_7_lag_7 > threshold,6,0.1408460841750221,0.17000470432471348,0.14030660697327366,0.3588060224089636,0.6132420091324201,20,814,1323,33,6
single,anom_swh_p80_deseasonalized_detrended_persistence_7_lag_7 > threshold,6,0.1408460841750221,0.17000470432471348,0.14030660697327366,0.3588060224089636,0.6132420091324201,20,814,1323,33,6
single,anom_swh_mean_deseasonalized_detrended_persistence_7_lag_14 > threshold,6,0.1406237229765556,0.1529147011107719,0.11858991837815973,0.43858543417366946,0.6470319634703197,25,745,1392,28,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_trend_3_lag_14 > t2,6,0.14058109833971902,0.15282268123868303,0.25092673885474587,0.24460784313725492,0.8511415525114155,12,285,1852,41,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_trend_7_lag_14 > t2,6,0.1400766631934577,0.13840731023066732,0.1792989417989418,0.21213235294117647,0.8200913242009132,12,353,1784,41,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_sd_deseasonalized_detrended_trend_7_lag_14 > t2,6,0.13992693992693994,0.1449479721711493,0.19022038567493113,0.2799369747899159,0.8260273972602739,15,343,1794,38,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_sd_deseasonalized_trend_7_lag_14 > t2,6,0.13992693992693994,0.1449479721711493,0.19022038567493113,0.2799369747899159,0.8260273972602739,15,343,1794,38,6
single,anom_swh_min_deseasonalized_persistence_14_lag_14 > threshold,6,0.13989357124433602,0.14310367996341353,0.10085163776339041,0.5469187675070027,0.5940639269406393,30,866,1271,23,6
and_2,anom_swh_max_waverys > t1 AND anom_swe_cv > t2,6,0.13968253968253966,0.23688581722130325,0.1623931623931624,0.12254901960784315,0.8835616438356163,12,214,1923,41,6
single,anom_swh_min_deseasonalized_persistence_14_lag_3 > threshold,6,0.1383930242539345,0.16656337236579705,0.10463016885917344,0.5852591036414566,0.526027397260274,32,1017,1120,21,6
single,anom_swh_mean_deseasonalized_detrended_trend_5 > threshold,6,0.13824569252723767,0.16965851394958686,0.10944470939887678,0.5103466386554621,0.5648401826484019,30,930,1207,23,6
single,anom_swh_mean_deseasonalized_trend_5 > threshold,6,0.13824569252723767,0.16965851394958686,0.10944470939887678,0.5103466386554621,0.5648401826484019,30,930,1207,23,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_trend_7_lag_7 > t2,6,0.13773148148148148,0.1699001537456584,0.1539351851851852,0.22797619047619047,0.867579908675799,9,246,1891,44,6
piecewise,anom_swh_p80_deseasonalized_detrended_persistence_7_lag_14 > t1 if anom_swh_p80_deseasonalized_detrended_persistence_14_lag_14 > t2 else anom_swh_p80_deseasonalized_detrended_persistence_7_lag_14 > t3,6,0.13687167635526049,0.14373963445190274,0.1108722374976245,0.43858543417366946,0.6534246575342466,25,731,1406,28,6
single,anom_swh_p80_deseasonalized_detrended_persistence_7_lag_14 > threshold,6,0.13687167635526049,0.14373963445190274,0.1108722374976245,0.43858543417366946,0.6534246575342466,25,731,1406,28,6
single,anom_swh_p80_deseasonalized_detrended_rolling_mean_7_lag_14 > threshold,6,0.13687167635526049,0.14373963445190274,0.1108722374976245,0.43858543417366946,0.6534246575342466,25,731,1406,28,6
single,anom_swh_p80_deseasonalized_persistence_14_lag_1 > threshold,6,0.13684759249707665,0.17360057228789838,0.11654384442998626,0.39269957983193277,0.5625570776255708,23,928,1209,30,6
majority_3,"Majority of anom_swh_p80_deseasonalized_detrended_persistence_7_lag_14, anom_swh_p80_deseasonalized_detrended_persistence_14_lag_14, anom_swh_p80_deseasonalized_detrended_persistence_14_lag_7",6,0.13649091468881266,0.16764186295420822,0.13055348405893408,0.5052521008403361,0.5853881278538812,27,882,1255,26,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_trend_14_lag_3 > t2,6,0.13622116611247045,0.11993008134260623,0.20662972085385878,0.24816176470588236,0.8520547945205479,12,283,1854,41,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_trend_14_lag_3 > t2,6,0.13622116611247045,0.11993008134260623,0.20662972085385878,0.24816176470588236,0.8520547945205479,12,283,1854,41,6
or_2,anom_swh_max_waverys > t1 OR anom_swh_p80_persistence_14 > t2,6,0.13597258471872206,0.15589746256541287,0.08834981206162112,0.6697303921568628,0.4821917808219178,39,1120,1017,14,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_trend_7_lag_5 > t2,6,0.13523553895826038,0.18034235099841234,0.2400793650793651,0.22377450980392158,0.8616438356164383,10,260,1877,43,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_trend_7_lag_5 > t2,6,0.13523553895826038,0.18034235099841234,0.2400793650793651,0.22377450980392158,0.8616438356164383,10,260,1877,43,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_5_lag_7 > t2,6,0.13465529000333754,0.1734483976921163,0.26872895622895626,0.24693627450980393,0.8351598173515983,13,321,1816,40,6
single,anom_swh_min_deseasonalized_persistence_14_lag_5 > threshold,6,0.1342406012648892,0.15106861434484284,0.10123896938134828,0.6171218487394958,0.5219178082191781,33,1027,1110,20,6
or_2,anom_swh_max_waverys > t1 OR anom_swh_p80_persistence_14_lag_1 > t2,6,0.13359651242573506,0.15562990634606427,0.08679776736291811,0.6488970588235294,0.4657534246575343,38,1155,982,15,6
or_2,anom_swh_max_waverys > t1 OR anom_swh_p80_trend_3 > t2,6,0.1318429307912941,0.11549283021210628,0.08005800232975872,0.5935749299719888,0.5557077625570777,38,958,1179,15,6
single,anom_swh_p80_deseasonalized_detrended_rolling_mean_14 > threshold,6,0.13147861279250628,0.1649255655377524,0.10414962330522104,0.4908963585434174,0.5356164383561643,27,991,1146,26,6
single,anom_swh_p80_deseasonalized_detrended_persistence_14 > threshold,6,0.13147861279250628,0.1649255655377524,0.10414962330522104,0.4908963585434174,0.5356164383561643,27,991,1146,26,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_trend_5_lag_7 > t2,6,0.1314540000397322,0.18458088120401359,0.1693121693121693,0.20294117647058826,0.8602739726027396,9,262,1875,44,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_trend_5_lag_7 > t2,6,0.1314540000397322,0.18458088120401359,0.1693121693121693,0.20294117647058826,0.8602739726027396,9,262,1875,44,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_trend_5_lag_5 > t2,6,0.13143631436314362,0.16336541479917413,0.14415584415584415,0.2708333333333333,0.8497716894977169,12,288,1849,41,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_trend_5_lag_5 > t2,6,0.13143631436314362,0.16336541479917413,0.14415584415584415,0.2708333333333333,0.8497716894977169,12,288,1849,41,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_persistence_5_lag_1 > t2,6,0.13101422387136671,0.16385163802785746,0.28914141414141414,0.171078431372549,0.8506849315068495,10,284,1853,43,6
single,anom_swh_min_deseasonalized_persistence_14 > threshold,6,0.13098500791982984,0.17630519826577684,0.10693324318156959,0.6171218487394958,0.4995433789954338,36,1079,1058,17,6
single,anom_swh_min_deseasonalized_persistence_14_lag_1 > threshold,6,0.13086602254805568,0.16339934356166932,0.09924012174905894,0.5540091036414566,0.5342465753424658,30,997,1140,23,6
single,anom_swh_p75_deseasonalized_detrended_persistence_7_lag_14 > threshold,6,0.1306596366830299,0.13438317330454394,0.10133210022207832,0.5052521008403361,0.6004566210045662,27,849,1288,26,6
single,anom_swh_p80_deseasonalized_detrended_persistence_14_lag_1 > threshold,6,0.13060243334132562,0.16569475895652563,0.1042224297126258,0.40250350140056024,0.5552511415525114,24,945,1192,29,6
single,anom_swh_max_deseasonalized_detrended_trend_5 > threshold,6,0.13046208016601293,0.1482123047102217,0.09457397722103604,0.5186449579831932,0.5648401826484019,30,930,1207,23,6
single,anom_swh_max_deseasonalized_trend_5 > threshold,6,0.13046208016601293,0.1482123047102217,0.09457397722103604,0.5186449579831932,0.5648401826484019,30,930,1207,23,6
single,anom_swh_sd_deseasonalized_detrended_rel_change_7_lag_14 > threshold,6,0.13041397049494216,0.11386319613243241,0.22194989106753812,0.22528011204481793,0.7547945205479453,14,498,1639,39,6
single,anom_swh_min_deseasonalized_detrended_persistence_7_lag_7 > threshold,6,0.12963923134040498,0.15825618953228462,0.09966846860155525,0.5546218487394958,0.5205479452054794,30,1027,1110,23,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_sd_trend_5_lag_7 > t2,6,0.12916431394692263,0.13363241038840692,0.1617283950617284,0.29044117647058826,0.8146118721461187,13,366,1771,40,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_persistence_3_lag_5 > t2,6,0.12850434166223637,0.12124168575656562,0.27705627705627706,0.17405462184873952,0.8561643835616439,8,270,1867,45,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_rolling_mean_3_lag_5 > t2,6,0.12850434166223637,0.12124168575656562,0.27705627705627706,0.17405462184873952,0.8561643835616439,8,270,1867,45,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_sd_deseasonalized_trend_3_lag_7 > t2,6,0.128177426438296,0.1282481915292245,0.1875,0.25175070028011204,0.8305936073059361,12,330,1807,41,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_sd_deseasonalized_detrended_trend_3_lag_7 > t2,6,0.128177426438296,0.1282481915292245,0.1875,0.25175070028011204,0.8305936073059361,12,330,1807,41,6
or_2,anom_swh_max_waverys > t1 OR anom_swh_p80_deseasonalized_trend_5_lag_1 > t2,6,0.12709380617004937,0.1046469108484986,0.07563726687325167,0.601890756302521,0.5872146118721461,36,887,1250,17,6
single,anom_swh_p80_deseasonalized_persistence_14_lag_14 > threshold,6,0.1260861837633314,0.13503855098000472,0.09761948448807706,0.4415266106442577,0.639269406392694,25,762,1375,28,6
single,anom_swh_p80_deseasonalized_detrended > threshold,6,0.12595127728394798,0.1233087044890867,0.09313680579805068,0.47102591036414565,0.5694063926940639,29,919,1218,24,6
single,anom_swh_p80_deseasonalized_persistence_7_lag_5 > threshold,6,0.12580860936124094,0.15930433775728586,0.10751968808653083,0.2683298319327731,0.6410958904109589,17,750,1387,36,6
single,anom_swh_p80_deseasonalized_detrended_rolling_mean_14_lag_14 > threshold,6,0.12548253483082875,0.14025240818475115,0.10030724259447664,0.5358893557422969,0.5744292237442923,29,908,1229,24,6
piecewise,anom_swh_p80_deseasonalized_detrended_persistence_14_lag_14 > t1 if anom_swh_p80_deseasonalized_detrended_persistence_14_lag_7 > t2 else anom_swh_p80_deseasonalized_detrended_persistence_14_lag_14 > t3,6,0.12548253483082875,0.14025240818475115,0.10030724259447664,0.5358893557422969,0.5744292237442923,29,908,1229,24,6
single,anom_swh_p80_deseasonalized_detrended_persistence_14_lag_14 > threshold,6,0.12548253483082875,0.14025240818475115,0.10030724259447664,0.5358893557422969,0.5744292237442923,29,908,1229,24,6
single,anom_swh_p80_deseasonalized_trend_3_lag_1 > threshold,6,0.12498052212337929,0.16905893600024033,0.12954106244193728,0.4270483193277311,0.5817351598173516,26,889,1248,27,6
single,anom_swh_p80_deseasonalized_detrended_trend_3_lag_1 > threshold,6,0.12498052212337929,0.16905893600024033,0.12954106244193728,0.4270483193277311,0.5817351598173516,26,889,1248,27,6
single,anom_swh_median_deseasonalized_detrended_persistence_5 > threshold,6,0.12490020382506162,0.1484755713235853,0.09611081466403805,0.33319327731092435,0.6954337899543379,20,634,1503,33,6
single,anom_swh_p25_deseasonalized_detrended_persistence_7_lag_14 > threshold,6,0.12387555127448961,0.12753459139473805,0.10549619979744203,0.41775210084033615,0.6511415525114156,23,734,1403,30,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_detrended_trend_7_lag_7 > t2,6,0.12278582930756843,0.1467551166550334,0.1453216374269006,0.17380952380952383,0.869406392694064,7,240,1897,46,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_trend_7_lag_7 > t2,6,0.12278582930756843,0.1467551166550334,0.1453216374269006,0.17380952380952383,0.869406392694064,7,240,1897,46,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_p80_deseasonalized_persistence_5_lag_5 > t2,6,0.12254901960784315,0.1380244533104528,0.22222222222222224,0.14369747899159666,0.8625570776255708,7,255,1882,46,6
single,anom_swh_min_deseasonalized_persistence_7 > threshold,6,0.12248286008123115,0.15145506608439008,0.0917075073667409,0.49985994397759104,0.6182648401826484,31,814,1323,22,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_sd_trend_14_lag_14 > t2,6,0.1215243836211578,0.12146272773009116,0.14027104087345052,0.2603291316526611,0.839269406392694,13,312,1825,40,6
single,anom_swh_mean_deseasonalized_detrended_trend_3 > threshold,6,0.12113406709736159,0.11902820497591214,0.08676409919809468,0.5010679271708683,0.571689497716895,29,914,1223,24,6
single,anom_swh_mean_deseasonalized_trend_3 > threshold,6,0.12113406709736159,0.11902820497591214,0.08676409919809468,0.5010679271708683,0.571689497716895,29,914,1223,24,6
single,anom_swh_p25_deseasonalized_persistence_5_lag_1 > threshold,6,0.12061009486720424,0.16179171093922687,0.09096969207263327,0.4025210084033613,0.6461187214611873,24,746,1391,29,6
single,anom_swh_p80_deseasonalized_detrended_trend_3 > threshold,6,0.12048996754879109,0.1462739878424744,0.10337193099999727,0.5118172268907563,0.5164383561643836,29,1035,1102,24,6
single,anom_swh_p80_deseasonalized_trend_3 > threshold,6,0.12048996754879109,0.1462739878424744,0.10337193099999727,0.5118172268907563,0.5164383561643836,29,1035,1102,24,6
single,anom_swh_min_deseasonalized_persistence_5_lag_1 > threshold,6,0.1199780708791973,0.171366675533915,0.09140109150628084,0.5212710084033613,0.5616438356164384,31,938,1199,22,6
single,anom_swh_p75_deseasonalized_trend_5 > threshold,6,0.11949670692129961,0.15264573114981403,0.08667970971202232,0.5985819327731092,0.4648401826484017,39,1158,979,14,6
single,anom_swh_p75_deseasonalized_detrended_trend_5 > threshold,6,0.11949670692129961,0.15264573114981403,0.08667970971202232,0.5985819327731092,0.4648401826484017,39,1158,979,14,6
single,anom_swh_mean_deseasonalized_trend_7 > threshold,6,0.11926460488424984,0.12911382531850665,0.07899709033830404,0.43764005602240896,0.6031963470319633,29,845,1292,24,6
single,anom_swh_mean_deseasonalized_detrended_trend_7 > threshold,6,0.11926460488424984,0.12911382531850665,0.07899709033830404,0.43764005602240896,0.6031963470319633,29,845,1292,24,6
single,anom_swh_p75_deseasonalized_rel_change_5_lag_7 > threshold,6,0.11883034734237502,0.1918312251012422,0.0911089623476521,0.36803221288515403,0.5753424657534247,24,901,1236,29,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_mean_deseasonalized_detrended_rel_change_3_lag_7 > t2,6,0.11858076563958915,0.13334824042395715,0.1722222222222222,0.10889355742296919,0.8748858447488584,6,227,1910,47,6
single,anom_swh_min_deseasonalized_persistence_5 > threshold,6,0.11797898390230159,0.16603115219707357,0.08779988386520371,0.5742471988795518,0.5305936073059361,36,1011,1126,17,6
single,anom_swh_p80_rolling_mean_14_lag_3 > threshold,6,0.11755877202005971,0.14904967487570106,0.08141208125267944,0.4908963585434174,0.523744292237443,28,1018,1119,25,6
single,anom_swh_p80_persistence_14_lag_3 > threshold,6,0.1174613630974024,0.1491150030662737,0.08136166786288311,0.4908963585434174,0.5214611872146119,28,1023,1114,25,6
single,anom_swh_p75_deseasonalized_detrended_persistence_14_lag_14 > threshold,6,0.11730360340982188,0.11952406963974783,0.08338596286136057,0.5456932773109243,0.5808219178082191,30,895,1242,23,6
single,anom_swh_p80_persistence_14_lag_5 > threshold,6,0.11658584845940627,0.13861846316509888,0.08367321011055899,0.5129551820728292,0.5027397260273972,28,1064,1073,25,6
and_2,anom_swh_max_waverys > t1 AND anom_swh_sd_trend_3_lag_7 > t2,6,0.11597947796127776,0.1749733861431084,0.1289426523297491,0.2696078431372549,0.8255707762557077,11,340,1797,42,6
single,anom_swh_p80_trend_3 > threshold,6,0.11567044793484584,0.1350139202688302,0.08564275172434564,0.4424019607843137,0.6246575342465753,29,798,1339,24,6
single,anom_swh_p25_trend_5 > threshold,6,0.11546537761970412,0.09552644796909779,0.0816501328520842,0.45887605042016805,0.6164383561643835,26,813,1324,27,6
