rule_idx,rule_name,rule_type,fold,anom_swh_max_abs_change_14_swan,anom_swh_max_abs_change_3_swan,anom_swh_max_abs_change_5_swan,anom_swh_max_abs_change_7_swan,anom_swh_max_ma_14_swan,anom_swh_max_ma_2_swan,anom_swh_max_ma_3_swan,anom_swh_max_ma_5_swan,anom_swh_max_ma_7_swan,anom_swh_max_rel_change_14_swan,anom_swh_max_rel_change_3_swan,anom_swh_max_rel_change_5_swan,anom_swh_max_rel_change_7_swan,anom_swh_max_swan,anom_swh_max_trend_14_swan,anom_swh_max_trend_3_swan,anom_swh_max_trend_5_swan,anom_swh_max_trend_7_swan,swh_max_abs_change_14_swan,swh_max_abs_change_3_swan,swh_max_abs_change_5_swan,swh_max_abs_change_7_swan,swh_max_ma_14_swan,swh_max_ma_2_swan,swh_max_ma_3_swan,swh_max_ma_5_swan,swh_max_ma_7_swan,swh_max_rel_change_14_swan,swh_max_rel_change_3_swan,swh_max_rel_change_5_swan,swh_max_rel_change_7_swan,swh_max_swan,swh_max_trend_14_swan,swh_max_trend_3_swan,swh_max_trend_5_swan,swh_max_trend_7_swan
620,(swh_max_ma_5_swan > t1) AND (swh_max_trend_7_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,1.8972499700000003,,,,,,,,,,0.00401785892857135
620,(swh_max_ma_5_swan > t1) AND (swh_max_trend_7_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,1.90450006,,,,,,,,,,0.0041071571428571
620,(swh_max_ma_5_swan > t1) AND (swh_max_trend_7_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,1.87899998,,,,,,,,,,0.0809821642857142
621,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_14_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1138571514285713,1.8154311649016657,,,,,,,,
621,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_14_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8867857214285713,1.33621281621666,,,,,,,,
621,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_14_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8985714,0.8413461538461573,,,,,,,,
621,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_14_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9062499785714284,-0.1905997845931064,,,,,,,,
621,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_14_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9135714,8.154155357262413,,,,,,,,
621,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_14_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8901785928571426,15.931922267881621,,,,,,,,
622,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_3_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9325000142857145,,-0.4960740438051689,,,,,,,
622,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_3_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8867857214285713,,0.1432607367758953,,,,,,,
622,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_3_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8985714,,0.12825550995080034,,,,,,,
622,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_3_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9062499785714284,,0.4319741193930275,,,,,,,
622,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_3_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9135714,,-2.9112079835799343e-06,,,,,,,
622,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_3_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8901785928571426,,-0.4958678013796788,,,,,,,
623,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9325000142857145,,,2.098743456426862,,,,,,
623,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8867857214285713,,,1.1006289308176005,,,,,,
623,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8985714,,,0.8275000114058907,,,,,,
623,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9062499785714284,,,0.9124087591240844,,,,,,
623,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9135714,,,0.9078147021426877,,,,,,
623,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8901785928571426,,,15.817328779731556,,,,,,
624,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9325000142857145,,,,0.7511695438894368,,,,,
624,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8867857214285713,,,,1.1382178861788557,,,,,
624,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8985714,,,,0.5460288811238606,,,,,
624,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9062499785714284,,,,0.7692307692307724,,,,,
624,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9135714,,,,0.6671918639694978,,,,,
624,(swh_max_ma_7_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8901785928571426,,,,7.89635975301073,,,,,
625,(swh_max_ma_7_swan > t1) AND (swh_max_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9325000142857145,,,,,2.108,,,,
625,(swh_max_ma_7_swan > t1) AND (swh_max_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8867857214285713,,,,,1.95499996,,,,
625,(swh_max_ma_7_swan > t1) AND (swh_max_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8985714,,,,,1.96750006,,,,
625,(swh_max_ma_7_swan > t1) AND (swh_max_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9062499785714284,,,,,2.1200001,,,,
625,(swh_max_ma_7_swan > t1) AND (swh_max_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9135714,,,,,2.125,,,,
625,(swh_max_ma_7_swan > t1) AND (swh_max_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8901785928571426,,,,,2.105,,,,
626,(swh_max_ma_7_swan > t1) AND (swh_max_trend_14_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1138571514285713,,,,,,0.003313187032967,,,
626,(swh_max_ma_7_swan > t1) AND (swh_max_trend_14_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8867857214285713,,,,,,0.0027527448351648,,,
626,(swh_max_ma_7_swan > t1) AND (swh_max_trend_14_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8985714,,,,,,0.011214289186813138,,,
626,(swh_max_ma_7_swan > t1) AND (swh_max_trend_14_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9062499785714284,,,,,,0.010579122637362617,,,
626,(swh_max_ma_7_swan > t1) AND (swh_max_trend_14_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9135714,,,,,,0.0011895571428571,,,
626,(swh_max_ma_7_swan > t1) AND (swh_max_trend_14_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8901785928571426,,,,,,0.021864842285714187,,,
627,(swh_max_ma_7_swan > t1) AND (swh_max_trend_3_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9325000142857145,,,,,,,-0.015,,
627,(swh_max_ma_7_swan > t1) AND (swh_max_trend_3_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8867857214285713,,,,,,,-0.0112499999999999,,
627,(swh_max_ma_7_swan > t1) AND (swh_max_trend_3_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8985714,,,,,,,-0.01125005,,
627,(swh_max_ma_7_swan > t1) AND (swh_max_trend_3_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9062499785714284,,,,,,,0.03625,,
627,(swh_max_ma_7_swan > t1) AND (swh_max_trend_3_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9135714,,,,,,,-0.01374995,,
627,(swh_max_ma_7_swan > t1) AND (swh_max_trend_3_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8901785928571426,,,,,,,0.03625,,
628,(swh_max_ma_7_swan > t1) AND (swh_max_trend_5_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9325000142857145,,,,,,,,-0.00799998,
628,(swh_max_ma_7_swan > t1) AND (swh_max_trend_5_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8867857214285713,,,,,,,,0.0009999799999999,
628,(swh_max_ma_7_swan > t1) AND (swh_max_trend_5_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8985714,,,,,,,,-0.0009999999999999,
628,(swh_max_ma_7_swan > t1) AND (swh_max_trend_5_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9062499785714284,,,,,,,,0.0018750149999999,
628,(swh_max_ma_7_swan > t1) AND (swh_max_trend_5_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9135714,,,,,,,,0.0012499899999999,
628,(swh_max_ma_7_swan > t1) AND (swh_max_trend_5_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8901785928571426,,,,,,,,0.0008750149999999501,
629,(swh_max_ma_7_swan > t1) AND (swh_max_trend_7_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9325000142857145,,,,,,,,,0.0029463999999999
629,(swh_max_ma_7_swan > t1) AND (swh_max_trend_7_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8867857214285713,,,,,,,,,0.004062505357142801
629,(swh_max_ma_7_swan > t1) AND (swh_max_trend_7_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8985714,,,,,,,,,0.0015178464285714
629,(swh_max_ma_7_swan > t1) AND (swh_max_trend_7_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9062499785714284,,,,,,,,,0.00401785892857135
629,(swh_max_ma_7_swan > t1) AND (swh_max_trend_7_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9135714,,,,,,,,,0.0041071571428571
629,(swh_max_ma_7_swan > t1) AND (swh_max_trend_7_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8901785928571426,,,,,,,,,0.0662053616071428
630,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_3_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8154311649016657,-0.4960740438051689,,,,,,,
630,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_3_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33621281621666,0.1432607367758953,,,,,,,
630,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_3_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8413461538461573,6.646759540340806,,,,,,,
630,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_3_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1905997845931064,0.4319741193930275,,,,,,,
630,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_3_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2424242424242372,6.298044347991736,,,,,,,
630,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_3_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4904219267876,6.118742252393214,,,,,,,
631,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8154311649016657,,2.098743456426862,,,,,,
631,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33621281621666,,1.1006289308176005,,,,,,
631,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8413461538461573,,0.8275000114058907,,,,,,
631,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1905997845931064,,0.9124087591240844,,,,,,
631,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2424242424242372,,0.9078147021426877,,,,,,
631,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.738225042866695,,25.943628138645597,,,,,,
632,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.280670534071577,,,0.7511695438894368,,,,,
632,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33621281621666,,,1.1382178861788557,,,,,
632,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.71941573631241,,,0.5460288811238606,,,,,
632,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1905997845931064,,,0.7692307692307724,,,,,
632,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2424242424242372,,,0.6671918639694978,,,,,
632,(swh_max_rel_change_14_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4904219267876,,,16.98288573700725,,,,,
633,(swh_max_rel_change_14_swan > t1) AND (swh_max_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8154311649016657,,,,2.195,,,,
633,(swh_max_rel_change_14_swan > t1) AND (swh_max_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33621281621666,,,,1.95499996,,,,
633,(swh_max_rel_change_14_swan > t1) AND (swh_max_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8413461538461573,,,,1.96750006,,,,
633,(swh_max_rel_change_14_swan > t1) AND (swh_max_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1905997845931064,,,,2.1200001,,,,
633,(swh_max_rel_change_14_swan > t1) AND (swh_max_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2424242424242372,,,,1.9825001,,,,
633,(swh_max_rel_change_14_swan > t1) AND (swh_max_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1389603507905185,,,,2.105,,,,
634,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_14_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8154311649016657,,,,,0.003313187032967,,,
634,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_14_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33621281621666,,,,,0.0027527448351648,,,
634,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_14_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.71941573631241,,,,,0.00194779989010985,,,
634,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_14_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1905997845931064,,,,,0.0014175813186813,,,
634,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_14_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.692505905111563,,,,,0.0011895571428571,,,
634,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_14_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.931922267881621,,,,,0.028708783516483448,,,
635,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_3_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8154311649016657,,,,,,0.09874994999999999,,
635,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_3_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33621281621666,,,,,,0.03749999999999994,,
635,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_3_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8413461538461573,,,,,,0.03499999999999994,,
635,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_3_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1905997845931064,,,,,,0.09787498499999985,,
635,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_3_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2424242424242372,,,,,,0.17900004000000003,,
635,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_3_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.692505905111563,,,,,,0.03625,,
636,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_5_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.280670534071577,,,,,,,0.034300013999999976,
636,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_5_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33621281621666,,,,,,,0.03730000399999992,
636,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_5_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8413461538461573,,,,,,,0.03384999999999997,
636,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_5_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1905997845931064,,,,,,,0.0018750149999999,
636,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_5_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.154155357262413,,,,,,,0.0012499899999999,
636,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_5_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1389603507905185,,,,,,,0.11444997800000005,
637,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_7_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8154311649016657,,,,,,,,0.0332142821428571
637,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_7_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33621281621666,,,,,,,,0.004062505357142801
637,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_7_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8413461538461573,,,,,,,,0.0015178464285714
637,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_7_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1905997845931064,,,,,,,,0.00401785892857135
637,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_7_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2424242424242372,,,,,,,,0.0041071571428571
637,(swh_max_rel_change_14_swan > t1) AND (swh_max_trend_7_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1389603507905185,,,,,,,,0.0809821642857142
638,(swh_max_rel_change_3_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4960740438051689,2.098743456426862,,,,,,
638,(swh_max_rel_change_3_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1432607367758953,1.1006289308176005,,,,,,
638,(swh_max_rel_change_3_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12825550995080034,7.879392363456104,,,,,,
638,(swh_max_rel_change_3_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4319741193930275,0.9124087591240844,,,,,,
638,(swh_max_rel_change_3_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.298044347991736,0.9078147021426877,,,,,,
638,(swh_max_rel_change_3_swan > t1) AND (swh_max_rel_change_5_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.054109483315822,20.515265279221058,,,,,,
639,(swh_max_rel_change_3_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4960740438051689,,0.7511695438894368,,,,,
639,(swh_max_rel_change_3_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.307828350920334,,1.1382178861788557,,,,,
639,(swh_max_rel_change_3_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12825550995080034,,0.5460288811238606,,,,,
639,(swh_max_rel_change_3_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2007659514596565,,0.7692307692307724,,,,,
639,(swh_max_rel_change_3_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9112079835799343e-06,,0.6671918639694978,,,,,
639,(swh_max_rel_change_3_swan > t1) AND (swh_max_rel_change_7_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.118742252393214,,7.89635975301073,,,,,
640,(swh_max_rel_change_3_swan > t1) AND (swh_max_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4960740438051689,,,2.195,,,,
640,(swh_max_rel_change_3_swan > t1) AND (swh_max_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.307828350920334,,,1.845,,,,
640,(swh_max_rel_change_3_swan > t1) AND (swh_max_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12825550995080034,,,1.96750006,,,,
640,(swh_max_rel_change_3_swan > t1) AND (swh_max_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4319741193930275,,,1.98149988,,,,
640,(swh_max_rel_change_3_swan > t1) AND (swh_max_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9112079835799343e-06,,,1.8675001,,,,
640,(swh_max_rel_change_3_swan > t1) AND (swh_max_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4958678013796788,,,2.105,,,,
641,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_14_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4960740438051689,,,,0.012546158681318637,,,
641,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_14_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1432607367758953,,,,0.0027527448351648,,,
641,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_14_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12825550995080034,,,,0.00194779989010985,,,
641,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_14_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4319741193930275,,,,0.010579122637362617,,,
641,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_14_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.298044347991736,,,,0.0011895571428571,,,
641,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_14_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4958678013796788,,,,0.021864842285714187,,,
642,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_3_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4960740438051689,,,,,0.09874994999999999,,
642,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_3_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.307828350920334,,,,,-0.0112499999999999,,
642,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_3_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.646759540340806,,,,,-0.01125005,,
642,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_3_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4319741193930275,,,,,0.12999996249999993,,
642,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_3_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9112079835799343e-06,,,,,0.17900004000000003,,
642,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_3_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.054109483315822,,,,,0.03625,,
643,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_5_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4960740438051689,,,,,,0.034300013999999976,
643,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_5_swan > t2),and,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.51851201544516,,,,,,0.0009999799999999,
643,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_5_swan > t2),and,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.646759540340806,,,,,,0.06934998999999996,
643,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_5_swan > t2),and,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2007659514596565,,,,,,0.0018750149999999,
643,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_5_swan > t2),and,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.298044347991736,,,,,,0.034300032000000015,
643,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_5_swan > t2),and,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4958678013796788,,,,,,0.11444997800000005,
644,(swh_max_rel_change_3_swan > t1) AND (swh_max_trend_7_swan > t2),and,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4960740438051689,,,,,,,0.0332142821428571
