rule_type,rule_name,folds,f1_mean,f1_std,precision_mean,recall_mean,accuracy_mean,tp_total,fp_total,tn_total,fn_total,n_folds_successful,run,source_file,combination_id,type,description,features,thresholds,f1_score,mean_loss,max_loss,zero_prob,std_loss,min_loss,p99_loss,mean_events,std_events,p99_events,max_events,mean_tp,mean_fp,mean_fn,p99_tp,p99_fp,p99_fn,mean_tp_cost,mean_fp_cost,mean_fn_cost,p99_tp_cost,p99_fp_cost,p99_fn_cost,obs_tp,obs_fp,obs_tn,obs_fn,obs_precision,obs_recall,obs_accuracy,obs_f1,method,rule_features,min_days,n_fishermen,daily_wage,n_simulations,block_length,window_days,trigger_features,trigger_thresholds,n_jobs,obs_mean_yearly_loss,obs_yearly_losses_by_year,rule_description
piecewise,anom_swh_p80_deseasonalized_detrended_trend_14 > t1 if anom_swh_p80_deseasonalized_trend_14 > t2 else anom_swh_p80_deseasonalized_detrended_trend_14 > t3,6.0,0.3150591991979212,0.1156572593554944,0.2585921589748121,0.5371710384269576,0.6575342465753425,217.0,627.0,1223.0,123.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_trend_14 > threshold,6.0,0.3150591991979212,0.1156572593554944,0.2585921589748121,0.5371710384269576,0.6575342465753425,217.0,627.0,1223.0,123.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
majority_3,"Majority of anom_swh_p80_persistence_2, anom_swh_p80_deseasonalized_detrended_trend_14, anom_swh_p80_deseasonalized_trend_14",6.0,0.3150591991979212,0.1156572593554944,0.2585921589748121,0.5371710384269576,0.6575342465753425,217.0,627.0,1223.0,123.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_detrended_trend_14 > threshold,6.0,0.3150591991979212,0.1156572593554944,0.2585921589748121,0.5371710384269576,0.6575342465753425,217.0,627.0,1223.0,123.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
majority_3,"Majority of anom_swh_p80_deseasonalized_detrended_trend_14, anom_swh_p80_deseasonalized_trend_14, anom_swh_p80_deseasonalized_persistence_7",6.0,0.3150591991979212,0.1156572593554944,0.2585921589748121,0.5371710384269576,0.6575342465753425,217.0,627.0,1223.0,123.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_p80_deseasonalized_trend_5 > t2,6.0,0.315007215007215,0.108519810396124,0.6568362193362193,0.2238813807197874,0.8579908675799087,89.0,60.0,1790.0,251.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_p80_deseasonalized_detrended_trend_5 > t2,6.0,0.315007215007215,0.108519810396124,0.6568362193362193,0.2238813807197874,0.8579908675799087,89.0,60.0,1790.0,251.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_max_deseasonalized_detrended_trend_5 > t2,6.0,0.3143471510877689,0.1162736884344614,0.6772112519238956,0.2455409731262363,0.8470319634703197,101.0,96.0,1754.0,239.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_max_deseasonalized_trend_5 > t2,6.0,0.3143471510877689,0.1162736884344614,0.6772112519238956,0.2455409731262363,0.8470319634703197,101.0,96.0,1754.0,239.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
or_2,anom_swh_p80_trend_3 > t1 OR anom_swh_p80_deseasonalized_persistence_14_lag_5 > t2,6.0,0.3142738138978636,0.1121815050213106,0.2027461249658957,0.7871795531131115,0.4812785388127854,280.0,1076.0,774.0,60.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_p80_deseasonalized_persistence_14_lag_1 > t2,6.0,0.3136092532545622,0.1730393973668701,0.5045978490806077,0.2474648581091397,0.8534246575342465,103.0,84.0,1766.0,237.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_sd_trend_14 > threshold,6.0,0.3134861614311909,0.1009871886325847,0.2760955851661531,0.4562313626751565,0.6890410958904108,178.0,519.0,1331.0,162.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_median_deseasonalized_trend_5 > t2,6.0,0.3132553121664962,0.1244379222927972,0.6314679470006473,0.2357763853431665,0.8497716894977169,98.0,87.0,1763.0,242.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_median_deseasonalized_detrended_trend_5 > t2,6.0,0.3132553121664962,0.1244379222927972,0.6314679470006473,0.2357763853431665,0.8497716894977169,98.0,87.0,1763.0,242.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_7_lag_14 > t2,6.0,0.3128028636937907,0.1887135019614661,0.6813778063778063,0.2467987584477754,0.8575342465753423,110.0,82.0,1768.0,230.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p25_trend_5_lag_1 > threshold,6.0,0.312103027143396,0.1247170599709292,0.24330381130419,0.5084555234056043,0.6648401826484018,206.0,600.0,1250.0,134.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_min_deseasonalized_detrended_persistence_7 > threshold,6.0,0.311917373929797,0.1105167595065972,0.2107612805409916,0.6780624373999767,0.5342465753424658,242.0,922.0,928.0,98.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_min_trend_14 > threshold,6.0,0.3114459940775985,0.1219016693154971,0.2254911842742974,0.5404520372890268,0.6438356164383562,215.0,655.0,1195.0,125.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_min_deseasonalized_persistence_7 > threshold,6.0,0.3114282622405686,0.1089988984559034,0.2093167149696084,0.6898490378962546,0.523744292237443,246.0,949.0,901.0,94.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p75_deseasonalized_persistence_14 > threshold,6.0,0.311105478854787,0.1006637278193337,0.2016393601623576,0.7317683399850813,0.5082191780821917,272.0,1009.0,841.0,68.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_mean_deseasonalized_detrended_persistence_14 > threshold,6.0,0.3109600511396898,0.102711057870764,0.2025124497511185,0.7299028032763392,0.5077625570776255,269.0,1007.0,843.0,71.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_detrended_persistence_2_lag_1 > threshold,6.0,0.3108567023160462,0.1126617085546671,0.2376483762426112,0.542101044693516,0.6406392694063927,204.0,651.0,1199.0,136.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_median_deseasonalized_persistence_14 > threshold,6.0,0.3105814634329223,0.1042587617744273,0.2043173198435723,0.7154176335116662,0.5164383561643836,264.0,983.0,867.0,76.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_abs_change_5_lag_1 > threshold,6.0,0.3100368134260612,0.1136974997837362,0.2263707676647423,0.6136134472945611,0.5885844748858448,210.0,771.0,1079.0,130.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_detrended_abs_change_5_lag_1 > threshold,6.0,0.3100368134260612,0.1136974997837362,0.2263707676647423,0.6136134472945611,0.5885844748858448,210.0,771.0,1079.0,130.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_p80_deseasonalized_detrended_persistence_5_lag_14 > t2,6.0,0.3097523403592767,0.2089906161890399,0.5920047652605792,0.2529422954468524,0.8566210045662102,114.0,88.0,1762.0,226.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_persistence_14 > threshold,6.0,0.3095951717698945,0.1060193043338657,0.2075840455425019,0.6820617741494832,0.5410958904109588,249.0,914.0,936.0,91.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_median_deseasonalized_trend_5_lag_1 > threshold,6.0,0.3095474056344907,0.1230587028954146,0.2182351589849437,0.5813413293694875,0.6159817351598175,224.0,725.0,1125.0,116.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_median_deseasonalized_detrended_trend_5_lag_1 > threshold,6.0,0.3095474056344907,0.1230587028954146,0.2182351589849437,0.5813413293694875,0.6159817351598175,224.0,725.0,1125.0,116.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_rolling_mean_14 > threshold,6.0,0.3093867240015532,0.1062417301998356,0.207449707213235,0.6820617741494832,0.5401826484018265,249.0,916.0,934.0,91.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_min_deseasonalized_trend_14 > threshold,6.0,0.3090466210952745,0.1172283582778004,0.2194492106566303,0.6673407887495685,0.541095890410959,241.0,906.0,944.0,99.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_min_deseasonalized_detrended_trend_14 > threshold,6.0,0.3090466210952745,0.1172283582778004,0.2194492106566303,0.6673407887495685,0.541095890410959,241.0,906.0,944.0,99.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_abs_change_7_lag_1 > threshold,6.0,0.3088820240221623,0.1124610007710582,0.2210338802329849,0.6093432426856982,0.5981735159817351,230.0,770.0,1080.0,110.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_detrended_abs_change_7_lag_1 > threshold,6.0,0.3088820240221623,0.1124610007710582,0.2210338802329849,0.6093432426856982,0.5981735159817351,230.0,770.0,1080.0,110.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_mean_deseasonalized_detrended_trend_5 > t2,6.0,0.308846126876351,0.1172994700456457,0.6204059829059828,0.2328110966635921,0.8484018264840182,96.0,88.0,1762.0,244.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_mean_deseasonalized_trend_5 > t2,6.0,0.308846126876351,0.1172994700456457,0.6204059829059828,0.2328110966635921,0.8484018264840182,96.0,88.0,1762.0,244.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_p80_deseasonalized_persistence_5_lag_14 > t2,6.0,0.3082903520551832,0.2074183368606069,0.5871813371813371,0.2529422954468524,0.8557077625570777,114.0,90.0,1760.0,226.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_median_deseasonalized_detrended_persistence_14 > threshold,6.0,0.3082750759812134,0.1050426402439821,0.2010292644887381,0.7226640103232604,0.5091324200913242,265.0,1000.0,850.0,75.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_mean_deseasonalized_detrended_trend_5_lag_1 > threshold,6.0,0.3079396120245884,0.1212582795051537,0.2186099048674704,0.560429024485057,0.6269406392694064,212.0,689.0,1161.0,128.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_mean_deseasonalized_trend_5_lag_1 > threshold,6.0,0.3079396120245884,0.1212582795051537,0.2186099048674704,0.560429024485057,0.6269406392694064,212.0,689.0,1161.0,128.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p75_deseasonalized_detrended_persistence_14 > threshold,6.0,0.307925286836252,0.1050212620415003,0.2001106173604461,0.7183246664031588,0.5150684931506849,266.0,988.0,862.0,74.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_max_trend_7_lag_1 > threshold,6.0,0.3078072724132474,0.1101875345284584,0.2080494794449235,0.7054656226885753,0.5214611872146119,248.0,956.0,894.0,92.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_p80_abs_change_7 > t2,6.0,0.3074598155458262,0.1053314083063974,0.7154030605983367,0.2188821172968247,0.8547945205479452,86.0,64.0,1786.0,254.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_persistence_2_lag_1 > threshold,6.0,0.3074187225466936,0.1047704718762691,0.2260064825834808,0.5646343068495626,0.6219178082191781,221.0,709.0,1141.0,119.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_mean_deseasonalized_persistence_14 > threshold,6.0,0.3073764789293543,0.1022995020373245,0.2000415162337015,0.7249580350381305,0.5013698630136986,271.0,1023.0,827.0,69.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_min_trend_5_lag_1 > threshold,6.0,0.3069536580811756,0.1276578682590343,0.2406055880730362,0.4900493138162405,0.6753424657534247,198.0,569.0,1281.0,142.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p25_deseasonalized_persistence_14 > threshold,6.0,0.3059344778033347,0.1093000351461631,0.1977140713989282,0.7768243193924055,0.445662100456621,276.0,1150.0,700.0,64.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_max_deseasonalized_persistence_14 > threshold,6.0,0.3055135656875279,0.1060146686531861,0.2023674925206248,0.6340015321303591,0.5771689497716895,251.0,837.0,1013.0,89.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_detrended_rolling_mean_14_lag_7 > threshold,6.0,0.3053621207630453,0.111032026957441,0.213232058678111,0.6821975302887285,0.545662100456621,243.0,898.0,952.0,97.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_max_deseasonalized_detrended_persistence_14 > threshold,6.0,0.3051585256426449,0.1097162707850497,0.2042080712740938,0.6169947294092707,0.5908675799086759,241.0,797.0,1053.0,99.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_detrended_persistence_14_lag_7 > threshold,6.0,0.3051002721115659,0.1113019348660297,0.2130409584870108,0.6821975302887285,0.5452054794520548,243.0,899.0,951.0,97.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_trend_7_lag_1 > threshold,6.0,0.3048589149196939,0.1023628090324673,0.2279144314240078,0.5438931817645208,0.6232876712328766,216.0,701.0,1149.0,124.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_min_deseasonalized_persistence_14 > threshold,6.0,0.3048080434793181,0.1106703579602639,0.195725322097789,0.7855361843760474,0.4342465753424658,282.0,1181.0,669.0,58.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_detrended_rolling_mean_14 > threshold,6.0,0.3043296349813463,0.1078420013665801,0.1964729741567836,0.7226069777381651,0.5031963470319635,272.0,1020.0,830.0,68.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_detrended_persistence_14 > threshold,6.0,0.3043233409229375,0.1078379257013126,0.1968176514273451,0.7177760598637689,0.5063926940639268,270.0,1011.0,839.0,70.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p25_deseasonalized_detrended_persistence_14 > threshold,6.0,0.3040726521150166,0.1094344311809437,0.1965054725409486,0.771722278576079,0.4479452054794521,273.0,1142.0,708.0,67.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_rolling_mean_14_lag_7 > threshold,6.0,0.3039410684627171,0.1111115752133001,0.2119656720486202,0.6824211616288575,0.5465753424657535,240.0,893.0,957.0,100.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_persistence_14_lag_7 > threshold,6.0,0.3039410684627171,0.1111115752133001,0.2119656720486202,0.6824211616288575,0.5465753424657535,240.0,893.0,957.0,100.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_min_deseasonalized_trend_5_lag_1 > threshold,6.0,0.3038146794833975,0.1249159381840092,0.2249894244311117,0.5302027866485354,0.6406392694063927,205.0,652.0,1198.0,135.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_min_deseasonalized_detrended_trend_5_lag_1 > threshold,6.0,0.3038146794833975,0.1249159381840092,0.2249894244311117,0.5302027866485354,0.6406392694063927,205.0,652.0,1198.0,135.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_detrended_rolling_mean_7_lag_14 > threshold,6.0,0.3036778379292237,0.1071086259767248,0.1941672372243771,0.7180276055910735,0.5173515981735161,271.0,988.0,862.0,69.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_detrended_persistence_7_lag_14 > threshold,6.0,0.3034587798788404,0.1073195895284823,0.1940013997451068,0.7180276055910735,0.5168949771689498,271.0,989.0,861.0,69.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_rolling_mean_7_lag_14 > threshold,6.0,0.3024396006758705,0.1095269319993021,0.1955541263217967,0.6877818934679821,0.5342465753424658,260.0,940.0,910.0,80.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_persistence_7_lag_14 > threshold,6.0,0.3022250029834269,0.1097456072500759,0.1953902740587078,0.6877818934679821,0.5337899543378996,260.0,941.0,909.0,80.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_min_deseasonalized_detrended_persistence_14 > threshold,6.0,0.3018891881689027,0.1112602081493949,0.1928940457981023,0.7855361843760474,0.4319634703196346,282.0,1186.0,664.0,58.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_max_persistence_14 > threshold,6.0,0.300750866334501,0.1177543390307236,0.1957190791369565,0.6981777449863907,0.5141552511415526,259.0,983.0,867.0,81.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_persistence_7_lag_14 > threshold,6.0,0.3006557715823301,0.1113236186891459,0.2035548885824484,0.6240887040790281,0.5607305936073059,242.0,864.0,986.0,98.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_p80_deseasonalized_persistence_7_lag_14 > t2,6.0,0.3001525628088029,0.179057002567686,0.6796031746031747,0.2340066850966959,0.8561643835616438,105.0,80.0,1770.0,235.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_sd_trend_7_lag_1 > threshold,6.0,0.2999780986573462,0.0846458534247238,0.2171157348371408,0.58652154329862,0.5840182648401826,220.0,791.0,1059.0,120.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_deseasonalized_persistence_7_lag_1 > threshold,6.0,0.2994596473603924,0.1014446506883803,0.1975854315255571,0.7466300399714693,0.4575342465753425,279.0,1127.0,723.0,61.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_persistence_14_lag_7 > threshold,6.0,0.2989040733533466,0.1256538503288044,0.2157921689914091,0.5945609688493221,0.58675799086758,219.0,784.0,1066.0,121.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_rolling_mean_14_lag_7 > threshold,6.0,0.2989040733533466,0.1256538503288044,0.2157921689914091,0.5945609688493221,0.58675799086758,219.0,784.0,1066.0,121.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p75_persistence_14 > threshold,6.0,0.2988203140209362,0.121508332472471,0.201577416512429,0.7543773512236257,0.460730593607306,250.0,1091.0,759.0,90.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_sd_trend_5_lag_1 > threshold,6.0,0.2985771831046979,0.1120032179148628,0.2758444526430138,0.3881721366902009,0.7365296803652969,143.0,380.0,1470.0,197.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
and_2,anom_swh_p80_trend_3 > t1 AND anom_swh_p80_persistence_14_lag_1 > t2,6.0,0.2985459157590305,0.1791636807009878,0.5073798328108673,0.2215334724216565,0.8579908675799087,95.0,66.0,1784.0,245.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_rolling_mean_14 > threshold,6.0,0.2979088854420602,0.1222236944524273,0.200478938362026,0.7560780314957346,0.4570776255707762,251.0,1100.0,750.0,89.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_persistence_7_lag_1 > threshold,6.0,0.2978968581106647,0.1060538826889788,0.2015271280018424,0.7032604293613134,0.4808219178082191,254.0,1051.0,799.0,86.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
single,anom_swh_p80_persistence_14 > threshold,6.0,0.2977249665834426,0.122098852794595,0.2003325121224438,0.7560780314957346,0.45662100456621,251.0,1101.0,749.0,89.0,6.0,run_g7,rule_cv_results.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
