run_name,exceedance_probability,tp_loss,return_period
run_g10,0.468,3039960,2.1367521367521367
run_g10,0.467,3039960,2.141327623126338
run_g10,0.466,3039960,2.1459227467811157
run_g10,0.465,3039960,2.150537634408602
run_g10,0.464,3039960,2.155172413793103
run_g10,0.463,3039960,2.159827213822894
run_g10,0.462,3039960,2.1645021645021645
run_g10,0.461,3039960,2.1691973969631237
run_g10,0.46,3039960,2.1739130434782608
run_g10,0.459,3039960,2.178649237472767
run_g10,0.458,3039960,2.1834061135371177
run_g10,0.457,3039960,2.1881838074398248
run_g10,0.456,3039960,2.1929824561403506
run_g10,0.455,3039960,2.1978021978021975
run_g10,0.454,3039960,2.202643171806167
run_g10,0.453,3039960,2.2075055187637966
run_g10,0.452,3039960,2.2123893805309733
run_g10,0.451,3039960,2.2172949002217295
run_g10,0.45,3039960,2.2222222222222223
run_g10,0.449,3039960,2.2271714922048997
run_g10,0.448,3039960,2.232142857142857
run_g10,0.447,3039960,2.237136465324385
run_g10,0.446,3039960,2.242152466367713
run_g10,0.445,3039960,2.247191011235955
run_g10,0.444,3039960,2.2522522522522523
run_g10,0.443,3039960,2.2573363431151243
run_g10,0.442,3039960,2.262443438914027
run_g10,0.441,3039960,2.2675736961451247
run_g10,0.44,3039960,2.272727272727273
run_g10,0.439,3039960,2.277904328018223
run_g10,0.438,3039960,2.2831050228310503
run_g10,0.437,3079440,2.288329519450801
run_g10,0.436,3079440,2.293577981651376
run_g10,0.435,3079440,2.2988505747126435
run_g10,0.434,3079440,2.3041474654377883
run_g10,0.433,3079440,2.3094688221709005
run_g10,0.432,3079440,2.314814814814815
run_g10,0.431,3079440,2.320185614849188
run_g10,0.43,3079440,2.3255813953488373
run_g10,0.429,3079440,2.331002331002331
run_g10,0.428,3079440,2.336448598130841
run_g10,0.427,3079440,2.34192037470726
run_g10,0.426,3079440,2.347417840375587
run_g10,0.425,3079440,2.3529411764705883
run_g10,0.424,3079440,2.358490566037736
run_g10,0.423,3079440,2.3640661938534278
run_g10,0.422,3079440,2.3696682464454977
run_g10,0.421,3079440,2.375296912114014
run_g10,0.42,3079440,2.380952380952381
run_g10,0.419,3079440,2.3866348448687353
run_g10,0.418,3079440,2.3923444976076556
run_g10,0.417,3079440,2.3980815347721824
run_g10,0.416,3079440,2.4038461538461537
run_g10,0.415,3079440,2.4096385542168677
run_g10,0.414,3079440,2.4154589371980677
run_g10,0.413,3079440,2.4213075060532687
run_g10,0.412,3079440,2.4271844660194177
run_g10,0.411,3118920,2.4330900243309004
run_g10,0.41,3118920,2.4390243902439024
run_g10,0.409,3118920,2.444987775061125
run_g10,0.408,3118920,2.450980392156863
run_g10,0.407,3118920,2.4570024570024573
run_g10,0.406,3118920,2.463054187192118
run_g10,0.405,3118920,2.4691358024691357
run_g10,0.404,3118920,2.4752475247524752
run_g10,0.403,3118920,2.4813895781637716
run_g10,0.402,3118920,2.487562189054726
run_g10,0.401,3118920,2.4937655860349124
run_g10,0.4,3118920,2.5
run_g10,0.399,3118920,2.506265664160401
run_g10,0.398,3118920,2.5125628140703515
run_g10,0.397,3118920,2.5188916876574305
run_g10,0.396,3118920,2.525252525252525
run_g10,0.395,3118920,2.531645569620253
run_g10,0.394,3118920,2.5380710659898478
run_g10,0.393,3118920,2.544529262086514
run_g10,0.392,3118920,2.5510204081632653
run_g10,0.391,3118920,2.557544757033248
run_g10,0.39,3118920,2.564102564102564
run_g10,0.389,3118920,2.570694087403599
run_g10,0.388,3118920,2.5773195876288657
run_g10,0.387,3118920,2.5839793281653747
run_g10,0.386,3118920,2.5906735751295336
run_g10,0.385,3158400,2.5974025974025974
run_g10,0.384,3158400,2.6041666666666665
run_g10,0.383,3158400,2.6109660574412534
run_g10,0.382,3158400,2.6178010471204187
run_g10,0.381,3158400,2.6246719160104988
run_g10,0.38,3158400,2.6315789473684212
run_g10,0.379,3158400,2.638522427440633
run_g10,0.378,3158400,2.6455026455026456
run_g10,0.377,3158400,2.6525198938992043
run_g10,0.376,3158400,2.6595744680851063
run_g10,0.375,3158400,2.6666666666666665
run_g10,0.374,3158400,2.6737967914438503
run_g10,0.373,3158400,2.680965147453083
run_g10,0.372,3158400,2.6881720430107525
run_g10,0.371,3158400,2.6954177897574123
run_g10,0.37,3158400,2.7027027027027026
run_g10,0.369,3158400,2.710027100271003
run_g10,0.368,3158400,2.717391304347826
run_g10,0.367,3158400,2.7247956403269757
run_g10,0.366,3158400,2.73224043715847
run_g10,0.365,3158400,2.73972602739726
run_g10,0.364,3158400,2.7472527472527473
run_g10,0.363,3158400,2.7548209366391188
run_g10,0.362,3158400,2.7624309392265194
run_g10,0.361,3158400,2.770083102493075
run_g10,0.36,3158400,2.7777777777777777
run_g10,0.359,3158400,2.785515320334262
run_g10,0.358,3158400,2.793296089385475
run_g10,0.357,3158400,2.801120448179272
run_g10,0.356,3158400,2.808988764044944
run_g10,0.355,3158400,2.8169014084507045
run_g10,0.354,3158400,2.824858757062147
run_g10,0.353,3158400,2.8328611898017
run_g10,0.352,3158400,2.8409090909090913
run_g10,0.351,3158400,2.8490028490028494
run_g10,0.35,3197880,2.857142857142857
run_g10,0.349,3197880,2.865329512893983
run_g10,0.348,3197880,2.873563218390805
run_g10,0.347,3197880,2.8818443804034586
run_g10,0.346,3197880,2.8901734104046244
run_g10,0.345,3197880,2.8985507246376816
run_g10,0.344,3197880,2.906976744186047
run_g10,0.343,3197880,2.9154518950437316
run_g10,0.342,3197880,2.923976608187134
run_g10,0.341,3197880,2.9325513196480935
run_g10,0.34,3197880,2.941176470588235
run_g10,0.339,3197880,2.949852507374631
run_g10,0.338,3197880,2.9585798816568047
run_g10,0.337,3197880,2.9673590504451037
run_g10,0.336,3197880,2.976190476190476
run_g10,0.335,3197880,2.9850746268656714
run_g10,0.334,3197880,2.994011976047904
run_g10,0.333,3197880,3.003003003003003
run_g10,0.332,3197880,3.012048192771084
run_g10,0.331,3197880,3.021148036253776
run_g10,0.33,3197880,3.0303030303030303
run_g10,0.329,3197880,3.03951367781155
run_g10,0.328,3197880,3.048780487804878
run_g10,0.327,3197880,3.058103975535168
run_g10,0.326,3197880,3.067484662576687
run_g10,0.325,3197880,3.0769230769230766
run_g10,0.324,3197880,3.0864197530864197
run_g10,0.323,3197880,3.095975232198142
run_g10,0.322,3197880,3.1055900621118013
run_g10,0.321,3197880,3.115264797507788
run_g10,0.32,3197880,3.125
run_g10,0.319,3197880,3.134796238244514
run_g10,0.318,3197880,3.144654088050314
run_g10,0.317,3197880,3.1545741324921135
run_g10,0.316,3197880,3.1645569620253164
run_g10,0.315,3197880,3.1746031746031744
run_g10,0.314,3197880,3.1847133757961785
run_g10,0.313,3237360,3.194888178913738
run_g10,0.312,3237360,3.2051282051282053
run_g10,0.311,3237360,3.215434083601286
run_g10,0.31,3237360,3.2258064516129035
run_g10,0.309,3237360,3.236245954692557
run_g10,0.308,3237360,3.2467532467532467
run_g10,0.307,3237360,3.257328990228013
run_g10,0.306,3237360,3.2679738562091503
run_g10,0.305,3237360,3.278688524590164
run_g10,0.304,3237360,3.2894736842105265
run_g10,0.303,3237360,3.3003300330033003
run_g10,0.302,3237360,3.3112582781456954
run_g10,0.301,3237360,3.3222591362126246
run_g10,0.3,3237360,3.3333333333333335
run_g10,0.299,3237360,3.3444816053511706
run_g10,0.298,3237360,3.3557046979865772
run_g10,0.297,3237360,3.367003367003367
run_g10,0.296,3237360,3.3783783783783785
run_g10,0.295,3237360,3.3898305084745766
run_g10,0.294,3237360,3.4013605442176873
run_g10,0.293,3237360,3.4129692832764507
run_g10,0.292,3237360,3.4246575342465757
run_g10,0.291,3237360,3.436426116838488
run_g10,0.29,3237360,3.4482758620689657
run_g10,0.289,3237360,3.4602076124567476
run_g10,0.288,3237360,3.4722222222222223
run_g10,0.287,3237360,3.4843205574912894
run_g10,0.286,3237360,3.4965034965034967
run_g10,0.285,3237360,3.5087719298245617
run_g10,0.284,3237360,3.5211267605633805
run_g10,0.283,3237360,3.53356890459364
run_g10,0.282,3237360,3.546099290780142
run_g10,0.281,3237360,3.558718861209964
run_g10,0.28,3276840,3.571428571428571
run_g10,0.279,3276840,3.584229390681003
run_g10,0.278,3276840,3.597122302158273
run_g10,0.277,3276840,3.6101083032490973
run_g10,0.276,3276840,3.623188405797101
run_g10,0.275,3276840,3.6363636363636362
run_g10,0.274,3276840,3.64963503649635
run_g10,0.273,3276840,3.663003663003663
run_g10,0.272,3276840,3.676470588235294
run_g10,0.271,3276840,3.6900369003690034
run_g10,0.27,3276840,3.7037037037037033
run_g10,0.269,3276840,3.717472118959108
run_g10,0.268,3276840,3.731343283582089
run_g10,0.267,3276840,3.745318352059925
run_g10,0.266,3276840,3.7593984962406015
run_g10,0.265,3276840,3.773584905660377
run_g10,0.264,3276840,3.7878787878787876
run_g10,0.263,3276840,3.8022813688212924
run_g10,0.262,3276840,3.8167938931297707
run_g10,0.261,3276840,3.8314176245210727
run_g10,0.26,3276840,3.846153846153846
run_g10,0.259,3276840,3.861003861003861
run_g10,0.258,3276840,3.875968992248062
run_g10,0.257,3276840,3.8910505836575875
run_g10,0.256,3276840,3.90625
run_g10,0.255,3276840,3.9215686274509802
run_g10,0.254,3276840,3.937007874015748
run_g10,0.253,3276840,3.952569169960474
run_g10,0.252,3276840,3.9682539682539684
run_g10,0.251,3276840,3.9840637450199203
run_g10,0.25,3276840,4.0
run_g10,0.249,3276840,4.016064257028113
run_g10,0.248,3276840,4.032258064516129
run_g10,0.247,3276840,4.048582995951417
run_g10,0.246,3316320,4.065040650406504
run_g10,0.245,3316320,4.081632653061225
run_g10,0.244,3316320,4.098360655737705
run_g10,0.243,3316320,4.11522633744856
run_g10,0.242,3316320,4.132231404958678
run_g10,0.241,3316320,4.149377593360996
run_g10,0.24,3316320,4.166666666666667
run_g10,0.239,3316320,4.184100418410042
run_g10,0.238,3316320,4.201680672268908
run_g10,0.237,3316320,4.219409282700422
run_g10,0.236,3316320,4.237288135593221
run_g10,0.235,3316320,4.25531914893617
run_g10,0.234,3316320,4.273504273504273
run_g10,0.233,3316320,4.291845493562231
run_g10,0.232,3316320,4.310344827586206
run_g10,0.231,3316320,4.329004329004329
run_g10,0.23,3316320,4.3478260869565215
run_g10,0.229,3355800,4.366812227074235
run_g10,0.228,3355800,4.385964912280701
run_g10,0.227,3355800,4.405286343612334
run_g10,0.226,3355800,4.424778761061947
run_g10,0.225,3355800,4.444444444444445
run_g10,0.224,3355800,4.464285714285714
run_g10,0.223,3355800,4.484304932735426
run_g10,0.222,3355800,4.504504504504505
run_g10,0.221,3355800,4.524886877828054
run_g10,0.22,3355800,4.545454545454546
run_g10,0.219,3355800,4.566210045662101
run_g10,0.218,3355800,4.587155963302752
run_g10,0.217,3355800,4.6082949308755765
run_g10,0.216,3355800,4.62962962962963
run_g10,0.215,3355800,4.651162790697675
run_g10,0.214,3355800,4.672897196261682
run_g10,0.213,3355800,4.694835680751174
run_g10,0.212,3355800,4.716981132075472
run_g10,0.211,3355800,4.739336492890995
run_g10,0.21,3355800,4.761904761904762
run_g10,0.209,3395280,4.784688995215311
run_g10,0.208,3395280,4.8076923076923075
run_g10,0.207,3395280,4.830917874396135
run_g10,0.206,3395280,4.8543689320388355
run_g10,0.205,3395280,4.878048780487805
run_g10,0.204,3395280,4.901960784313726
run_g10,0.203,3395280,4.926108374384236
run_g10,0.202,3395280,4.9504950495049505
run_g10,0.201,3395280,4.975124378109452
run_g10,0.2,3395280,5.0
run_g10,0.199,3395280,5.025125628140703
run_g10,0.198,3395280,5.05050505050505
run_g10,0.197,3395280,5.0761421319796955
run_g10,0.196,3395280,5.1020408163265305
run_g10,0.195,3395280,5.128205128205128
run_g10,0.194,3395280,5.154639175257731
run_g10,0.193,3434760,5.181347150259067
run_g10,0.192,3434760,5.208333333333333
run_g10,0.191,3434760,5.2356020942408374
run_g10,0.19,3434760,5.2631578947368425
run_g10,0.189,3434760,5.291005291005291
run_g10,0.188,3434760,5.319148936170213
run_g10,0.187,3434760,5.347593582887701
run_g10,0.186,3434760,5.376344086021505
run_g10,0.185,3434760,5.405405405405405
run_g10,0.184,3434760,5.434782608695652
run_g10,0.183,3434760,5.46448087431694
run_g10,0.182,3434760,5.4945054945054945
run_g10,0.181,3434760,5.524861878453039
run_g10,0.18,3434760,5.555555555555555
run_g10,0.179,3434760,5.58659217877095
run_g10,0.178,3434760,5.617977528089888
run_g10,0.177,3434760,5.649717514124294
run_g10,0.176,3434760,5.6818181818181825
run_g10,0.175,3434760,5.714285714285714
run_g10,0.174,3434760,5.74712643678161
run_g10,0.173,3434760,5.780346820809249
run_g10,0.172,3434760,5.813953488372094
run_g10,0.171,3434760,5.847953216374268
run_g10,0.17,3434760,5.88235294117647
run_g10,0.169,3474240,5.9171597633136095
run_g10,0.168,3474240,5.952380952380952
run_g10,0.167,3474240,5.988023952095808
run_g10,0.166,3474240,6.024096385542168
