exceedance_probability,aggregate_tp_loss,return_period
0.0037770636945393,568512.0,264.75592705671147
0.0038120827958438,568512.0,262.3237882163184
0.0038474265772585,568512.0,259.9139918382937
0.0038830980490596,568512.0,257.5263326771205
0.0039191002494334,568512.0,255.16060737271877
0.0039554362447347,568512.0,252.81661443315014
0.003992109129748,568512.0,250.49415421745357
0.004,28268952.0,250.0
0.0040291220279513,568512.0,248.1930289186285
0.0040664780917818,568512.0,245.9130425468079
0.0041041805029047,568512.0,243.65400091254713
0.0041422324724838,568512.0,241.41571161030745
0.0041806372414557,568512.0,239.19798400202728
0.004219398080805,568512.0,237.00062920093438
0.0042585182918434,568512.0,234.82346005542843
0.0042980012064907,568512.0,232.66629113315113
0.0043378501875589,568512.0,230.5289387051756
0.0043780686290381,568512.0,228.41122073038602
0.0044186599563859,568512.0,226.31295683995506
0.004459627626819,568512.0,224.2339683219893
0.004500975129608,568512.0,222.17407810629078
0.004542705986374,568512.0,220.13311074930533
0.004584823751389,568512.0,218.11089241915658
0.0046273320118786,568512.0,216.107250880842
0.0046702343883273,568512.0,214.12201548157458
0.0047135345347869,568512.0,212.15501713624556
0.0047572361391878,568512.0,210.2060883130198
0.0048013429236534,568512.0,208.2750630190538
0.0048458586448164,568512.0,206.36177678638995
0.0048907870941395,568512.0,204.46606665791555
0.0049361320982379,568512.0,202.58777117350243
0.0049818975192051,568512.0,200.72673035625945
0.005,27987312.0,200.0
0.0050280872549424,568512.0,198.88278569888413
0.0050747052394904,568512.0,197.05578015018258
0.0051217554433642,568512.0,195.24555810168766
0.0051692418738916,568512.0,193.45196537440455
0.0052171685755543,568512.0,191.6748492056833
0.0052655396303327,568512.0,189.91405823619556
0.0053143591580532,568512.0,188.16944249705702
0.0053636313167392,568512.0,186.44085339705012
0.0054133603029653,568512.0,184.72814370996616
0.0054635503522148,568512.0,183.03116756206384
0.0055142057392403,568512.0,181.3497804196496
0.0055653307784276,568512.0,179.68383907677358
0.0056169298241638,568512.0,178.0332016430117
0.0056690072712074,568512.0,176.3977275314056
0.0057215675550632,568512.0,174.77727744646967
0.0057746151523598,568512.0,173.17171337233606
0.0058281545812308,568512.0,171.58089856100185
0.0058821904016999,568512.0,170.00469752067343
0.0059367272160691,568512.0,168.44297600423226
0.0059917696693106,568512.0,166.895600997803
0.006,27919464.0,166.66666666666666
0.0060473224494626,568512.0,165.3624407094194
0.0061033902880286,568512.0,163.84336455779902
0.0061599779603801,568512.0,162.33824316122963
0.0062170902861638,568512.0,160.8469483265364
0.0062747321297115,568512.0,159.3693530381795
0.0063329084004551,568512.0,157.90533144741795
0.006391624053344,568512.0,156.45475886160972
0.0064508840892677,568512.0,155.01751173357687
0.0065106935554814,568512.0,153.59346765109115
0.0065710575460362,568512.0,152.18250532644035
0.0066319812022126,568512.0,150.7845045861068
0.0066934697129586,568512.0,149.39934636052715
0.0067555283153316,568512.0,148.0269126739519
0.0068181622949444,568512.0,146.66708663439857
0.0068813769864156,568512.0,145.31975242369103
0.0069451777738237,568512.0,143.98479528760072
0.007,27637824.0,142.85714285714286
0.0070095700911656,568512.0,142.6621015260742
0.0070745594228198,568512.0,141.35155848354114
0.0071401513040134,568512.0,140.05305453932203
0.007206351321293,568512.0,138.76647909813187
0.0072731651130014,568512.0,137.49172258064308
0.0073405983697572,568512.0,136.2286764141649
0.0074086568349395,568512.0,134.9772330233954
0.0074773463051775,568512.0,133.73728582125122
0.0075466726308438,568512.0,132.5087291997969
0.0076166417165528,568512.0,131.2914585212481
0.0076872595216637,568512.0,130.08537010905766
0.0077585320607878,568512.0,128.89036123908988
0.0078304654043011,568512.0,127.70633013086584
0.0079030656788613,568512.0,126.53317593889507
0.0079763390679292,568512.0,125.37079874409325
0.008,27406500.0,125.0
0.0080502918122959,568512.0,124.21909954526299
0.008124930210614,568512.0,123.07798025066731
0.0082002606199341,568512.0,121.94734366967428
0.0082762894562463,568512.0,120.82709350447836
0.0083530231950267,568512.0,119.7171343418978
0.0084304683717889,568512.0,118.61737164524887
0.0085086315826405,568512.0,117.52771174629565
0.0085875194848451,568512.0,116.44806183726962
0.0086671387973892,568512.0,115.37832996296653
0.0087474963015544,568512.0,114.31842501291523
0.0088285988414951,568512.0,113.26825671361603
0.0089104533248215,568512.0,112.22773562085099
0.0089930667231876,568512.0,111.19677311207019
0.009,27101460.0,111.11111111111111
0.0090764460728853,568512.0,110.17528137883941
0.0091605984754437,568512.0,109.16317341936158
0.0092455310982335,568512.0,108.16036303107187
0.0093312511750782,568512.0,107.1667648032869
0.0094177660068695,568512.0,106.18229410993867
0.0095050829621895,568512.0,105.20686710236242
0.0095932094779382,568512.0,104.24040070215614
0.009682153059967,568512.0,103.28281259410376
0.0097719212837179,568512.0,102.33402121916525
0.0098625217948687,568512.0,101.39394576753004
0.0099539623099842,568512.0,100.46250617173447
0.01,26936316.0,100.0
0.0100462506171734,566796.7819300306,99.53962309984246
0.0101393945767529,562388.406489222,98.625217948688
0.0102334021219164,557939.1587310184,97.71921283718018
0.0103282812594102,553448.659707125,96.82153059967166
0.0104240400702155,548916.5269558333,95.93209477938304
0.0105206867102362,544342.3744694358,95.05082962189537
0.0106182294109938,539725.812661328,94.1776600686956
0.0107166764803286,535066.4483328849,93.31251175078279
0.0108160363031071,530363.8846398944,92.45531098233575
0.0109163173419361,525617.7210588253,91.6059847544375
0.011,26581956.0,90.90909090909092
0.0110175281378838,521136.0,90.76446072885417
0.0111196773112069,521136.0,89.93066723187695
0.011222773562085,521136.0,89.10453324821579
0.0113268256713615,521136.0,88.2859884149518
0.0114318425012915,521136.0,87.47496301554418
0.0115378329962966,521136.0,86.6713879738924
0.0116448061837268,521136.0,85.8751948484522
0.0117527711746294,521136.0,85.08631582640619
0.0118617371645247,521136.0,84.30468371789033
0.0119717134341896,521136.0,83.53023195026827
0.012,26463852.0,83.33333333333333
0.0120827093504477,517789.99225137406,82.76289456246393
0.0121947343669673,512488.0023659169,82.00260619934186
0.0123077980250666,507136.85500367865,81.24930210614086
0.0124219099545261,501736.0944003751,80.50291812296028
0.0125370798744092,496285.2605661195,79.7633906792928
0.0126533175938894,490783.88924622326,79.03065678861365
0.0127706330130864,485231.5118816457,78.30465404301212
0.0128890361239089,479627.6555690952,77.58532060787853
0.013,26240760.0,76.92307692307692
0.0130085370109057,473971.8430207569,76.8725952166374
0.0131291458521246,473760.0,76.16641716552923
0.0132508729199795,473760.0,75.46672630843909
0.0133737285821249,473760.0,74.77346305177623
0.0134977233023394,473760.0,74.08656834939578
0.0136228676414164,473760.0,73.4059836975725
0.0137491722580641,473760.0,72.7316511300151
0.013876647909813,473760.0,72.06351321293097
0.014,26160600.0,71.42857142857143
0.0140053054539322,473760.0,71.40151304013402
0.0141351558483539,473760.0,70.74559422819907
0.0142662101526073,473760.0,70.09570091165659
0.01439847952876,473760.0,69.45177773823735
0.0145319752423689,473760.0,68.81376986415695
0.0146667086634396,473760.0,68.18162294944518
0.014802691267395,473760.0,67.55528315331685
0.0149399346360525,473760.0,66.93469712958695
0.015,26160600.0,66.66666666666667
0.0150784504586105,473760.0,66.3198120221268
0.0152182505326438,473760.0,65.71057546036302
0.0153593467651089,473760.0,65.10693555481491
0.0155017511733577,473760.0,64.50884089267694
0.0156454758861609,473760.0,63.91624053344029
0.0157905331447417,473760.0,63.329084004551376
0.0159369353038177,473760.0,62.74732129711599
0.016,26065848.0,62.5
0.0160846948326535,473760.0,62.17090286163854
0.0162338243161227,473760.0,61.599779603802006
0.0163843364557798,473760.0,61.03390288028639
0.0165362440709418,473760.0,60.47322449462651
0.0166895600997802,473760.0,59.917696693106365
0.0168442976004231,473760.0,59.36727216069144
0.017,26010576.0,58.8235294117647
0.0170004697520671,473760.0,58.82190401699984
0.0171580898561,473760.0,58.281545812308615
0.0173171713372335,473760.0,57.74615152359835
0.0174777277446468,473760.0,57.21567555063254
0.0176397727531404,473760.0,56.69007271207451
0.0178033201643011,473760.0,56.16929824163822
0.0179683839076772,473760.0,55.653307784276485
0.018,25854132.0,55.55555555555556
0.0181349780419649,473760.0,55.14205739240318
0.0183031167562061,473760.0,54.63550352214885
0.0184728143709963,473760.0,54.13360302965393
0.0186440853397048,473760.0,53.63631316739261
0.0188169442497055,473760.0,53.143591580532565
0.0189914058236193,473760.0,52.655396303327706
0.019,25814652.0,52.631578947368425
0.0191674849205681,473760.0,52.17168575554363
0.0193451965374404,473760.0,51.69241873891615
0.0195245558101686,473760.0,51.217554433642434
0.019705578015018,473760.0,50.74705239490467
0.019888278569888,473760.0,50.28087254942505
0.02,25814652.0,50.0
0.0200726730356257,473760.0,49.81897519205161
0.0202587771173501,473760.0,49.36132098237934
0.0204466066657911,473760.0,48.907870941396084
0.0206361776786385,473760.0,48.45858644816516
0.0208275063019051,473760.0,48.01342923653465
0.021,25528680.0,47.61904761904761
0.0210206088313015,473760.0,47.572361391879085
0.0212155017136245,473760.0,47.13534534786912
0.0214122015481572,473760.0,46.70234388327356
0.0216107250880837,473760.0,46.27332011878707
0.0218110892419152,473760.0,45.848237513890965
0.022,25481304.0,45.45454545454546
0.0220133110749303,473760.0,45.42705986374048
0.0222174078106288,473760.0,45.00975129608056
0.0224233968321984,473760.0,44.596276268191055
0.0226312956839952,473760.0,44.1865995638596
0.0228411220730382,473760.0,43.78068629038177
0.023,25481304.0,43.47826086956522
0.023052893870517,473760.0,43.37850187559005
0.0232666291133145,473760.0,42.98001206490813
0.0234823460055427,473760.0,42.58518291843426
0.0237000629200932,473760.0,42.193980808050426
0.0239197984002023,473760.0,41.80637241455775
0.024,25340316.0,41.666666666666664
0.0241415711610301,468196.6557503579,41.422324724839115
0.0243654000912546,457603.14047144406,41.0418050290472
0.0245913042546804,446911.4072606288,40.664780917818646
0.0248193028918625,436120.5454889238,40.29122027951357
0.025,25340316.0,40.0
0.025049415421745,426384.0,39.92109129748058
0.025281661443315,426384.0,39.554362447347025
0.0255160607372718,426384.0,39.19100249433412
0.025752633267712,426384.0,38.83098049059607
0.0259913991838293,426384.0,38.4742657725851
0.026,25230108.0,38.46153846153846
0.0262323788216312,426384.0,38.12082795843893
0.0264755927056706,426384.0,37.770636945393775
0.0267210615507943,426384.0,37.42366290721988
0.0269688062639069,426384.0,37.07987629168176
0.027,25230108.0,37.03703703703704
0.0272188479457517,426384.0,36.73924781802087
0.0274712078927081,426384.0,36.401748474461435
0.0277259075986048,426384.0,36.06734951574033
0.0279829687565511,426384.0,35.736022460657956
0.028,25230108.0,35.714285714285715
0.0282424132607843,426384.0,35.407739089652765
0.0285042632085343,426384.0,35.08247144239798
0.0287685409019059,426384.0,34.76019181541983
0.029,25109328.0,34.48275862068965
0.0290352688497781,426384.0,34.440872759738276
0.0293044697697214,426384.0,34.124487078528944
0.0295761665899325,426384.0,33.81100782480689
0.0298503824511873,426384.0,33.50040829913135
0.03,25054056.0,33.333333333333336
0.0301271407088116,426384.0,33.19266204733194
0.0304064649346706,426384.0,32.887742858255194
0.0306883789191764,426384.0,32.58562476153229
0.0309729066733141,426384.0,32.2862820253673
0.031,25007820.0,32.25806451612903
0.031260072430687,426384.0,31.989689154345413
0.0315499006495808,426384.0,31.695820887261238
0.0318424160150465,426384.0,31.404652194967554
0.032,24905508.0,31.25
0.0321376434410027,426384.0,31.116158278243685
0.0324356080723581,426384.0,30.83031456568278
0.0327363352871524,426384.0,30.547096711599753
0.033,24905508.0,30.3030303030303
0.0330398506987185,426384.0,30.266480593956995
0.0333461801578636,426384.0,29.988442312310333
0.0336553497550709,426384.0,29.712958185773378
0.033967385822722,426384.0,29.440004751000423
0.034,24905508.0,29.41176470588235
0.0342823149373397,426384.0,29.169558760187964
0.0346001639218511,426384.0,28.901597179095106
0.0349209598478727,426384.0,28.636097185081173
0.035,24816312.0,28.57142857142857
0.0352447300380158,426384.0,28.373036165162176
0.0355715020682138,426384.0,28.112391714084687
0.0359013037700707,426384.0,27.85414163241768
0.036,24776832.0,27.77777777777778
0.0362341632332314,426384.0,27.59826392466188
0.0365701088077749,426384.0,27.344736797375823
0.0369091691066277,426384.0,27.09353865732058
0.037,24666624.0,27.027027027027028
0.0372513730080021,426384.0,26.844648109619648
0.0375967496578546,426384.0,26.598043955937637
0.0379453284723694,426384.0,26.353705192673946
0.038,24666624.0,26.315789473684212
0.0382971391404628,426384.0,26.111611009174602
0.0386522116263126,426384.0,25.87174078595925
0.039,24627144.0,25.641025641025642
0.0390105761719099,426384.0,25.63407409296517
0.0393722632996348,426384.0,25.39859068780726
0.039737303814856,426384.0,25.165270514053972
0.04,24580908.0,25.0
0.0401057288085549,426384.0,24.934093699518844
0.0404775696599732,426384.0,24.705040554568267
0.0408528580392856,426384.0,24.478091570444434
0.041,24352548.0,24.390243902439025
0.0412316259102975,426384.0,24.253227417603544
0.041613905533167,426384.0,24.030428944069733
0.041999729467153,426384.0,23.809677173803617
0.042,24352548.0,23.809523809523807
0.0423891305733878,426384.0,23.590953305086355
0.0427821420176761,426384.0,23.374238708918188
0.043,24271248.0,23.255813953488374
0.0431787972733202,419958.9390788108,23.159514927431555
0.0435791301239703,401011.7361155377,22.94676367231936
0.0439831746665022,381888.8638827872,22.735966823277195
0.044,24271248.0,22.72727272727273
0.0443909653139217,379008.0,22.52710642645981
0.0448025367982949,379008.0,22.320164692952346
0.045,24208416.0,22.22222222222222
0.045217924173707,379008.0,22.115123997254898
0.0456371628192476,379008.0,21.911966875781488
0.046,24129456.0,21.73913043478261
0.046060288442024,379008.0,21.710676025372663
0.0464873370802025,379008.0,21.511234301821702
0.0469183451060779,379008.0,21.313624718414417
0.047,24129456.0,21.27659574468085
0.0473533492291711,379008.0,21.117830444482472
0.047792386499356,379008.0,20.92383480396977
0.048,24083220.0,20.833333333333332
0.0482354943100146,379008.0,20.731621274012344
0.0486827104012228,379008.0,20.54117348353066
0.049,24083220.0,20.408163265306122
0.0491340728629636,379008.0,20.352475211835785
0.0495896201383721,379008.0,20.165510387247494
0.05,24083220.0,20.0
0.0500493910270095,379008.0,19.98026308572552
0.0505134246881676,379008.0,19.79671752951335
0.0509817606442042,379008.0,19.61485808579433
0.051,24083220.0,19.607843137254903
0.0514544387839093,379008.0,19.434669265360203
0.0519314993659021,379008.0,19.256135721291994
0.052,23956884.0,19.23076923076923
0.0524129830220605,379008.0,19.07924224765269
0.0528989307609815,379008.0,18.90397377819222
0.053,23956884.0,18.867924528301888
0.0533893839714735,379008.0,18.730315385064387
0.0538843844260822,379008.0,18.5582522775552
0.054,23867688.0,18.51851851851852
0.0543839742846479,379008.0,18.38776980082331
0.0548881960978967,379008.0,18.218853434651678
0.055,23867688.0,18.181818181818183
0.055397092811064,379008.0,18.0514887922111
0.0559107077675529,379008.0,17.88566161883463
0.056,23804856.0,17.857142857142858
0.0564290847126253,379008.0,17.721357790803623
0.0569522677971282,379008.0,17.558563314144703
0.057,23804856.0,17.543859649122805
0.0574803015812535,379008.0,17.397264323438026
0.058,23765376.0,17.241379310344826
0.0580132310383337,379008.0,17.237447080636223
0.0585511015586724,379008.0,17.079097973894278
0.059,23765376.0,16.949152542372882
0.0590939589534097,379008.0,16.922203516410374
0.0596418494584246,379008.0,16.766750345277007
0.06,23725896.0,16.666666666666668
0.0601948197382727,379008.0,16.61272522034294
0.0607529168901607,379008.0,16.460115023085518
0.061,23725896.0,16.39344262295082
0.0613161884479577,379008.0,16.30890675549334
0.0618846823862438,379008.0,16.1590875389592
0.062,23725896.0,16.129032258064516
0.0624584471243961,379008.0,16.0106446131832
0.063,23589324.0,15.873015873015873
0.0630375315307127,379008.0,15.863565335085925
0.0636219849265748,379008.0,15.717837177731651
0.064,23589324.0,15.625
0.0642118570906476,379008.0,15.573447729261348
0.0648071982631197,379008.0,15.430384691835647
0.065,23416236.0,15.384615384615383
0.0654080591499825,379008.0,15.288635880587316
0.066,23416236.0,15.15151515151515
0.0660144909273489,379008.0,15.148189222583456
0.0666265452458115,379008.0,15.009032755797364
0.067,23416236.0,14.925373134328357
0.0672442742348425,379008.0,14.871154628089537
0.0678677305072329,379008.0,14.73454309619837
0.068,23376756.0,14.705882352941176
0.0684969671635744,379008.0,14.599186524739801
0.069,23376756.0,14.492753623188404
0.0691320377967813,379008.0,14.465073385216467
0.0697729964966553,379008.0,14.332192255035755
0.07,23376756.0,14.285714285714285
0.0704198978544929,379008.0,14.200531816536829
0.071,23321484.0,14.084507042253522
0.0710727969677341,379008.0,14.07008085602687
0.0717317494446561,379008.0,13.940828262825791
0.072,23282004.0,13.88888888888889
0.0723968114091087,379008.0,13.812763028320107
0.073,23188392.0,13.698630136986303
0.073068039505295,379008.0,13.68587424502519
0.0737454909025955,379008.0,13.560151105656342
0.074,23188392.0,13.513513513513514
0.0744292233004376,379008.0,13.43558290220826
0.075,23188392.0,13.333333333333334
0.0751192949332096,379008.0,13.312159025043092
0.0758157645752211,379008.0,13.189868961986706
0.076,23148912.0,13.157894736842106
0.0765186915457082,379008.0,13.068702297433473
0.077,23148912.0,12.987012987012987
0.0772281357138864,379008.0,12.948648711459054
0.0779441575040495,379008.0,12.829697978941477
0.078,23046600.0,12.820512820512821
0.0786668179007158,379008.0,12.711839968690292
0.079,22965300.0,12.658227848101266
0.0793961784538228,379008.0,12.595064642583583
0.08,22965300.0,12.5
0.0801323012839688,379008.0,12.479362054713125
0.0808752490877045,379008.0,12.36472235053716
0.081,22965300.0,12.345679012345679
0.0816250851428722,379008.0,12.251135766041203
0.082,22965300.0,12.195121951219512
0.082381873313996,379008.0,12.138592626906291
0.083,22965300.0,12.048192771084336
0.0831456780577206,379008.0,12.027083347685124
0.0839165644283015,379008.0,11.916598430985603
0.084,22965300.0,11.904761904761903
0.0846945980831458,379008.0,11.80712846666191
0.085,22910028.0,11.76470588235294
0.085479845288404,379008.0,11.69866413101309
0.086,22910028.0,11.627906976744187
0.0862723729246145,379008.0,11.591196185988858
0.087,22910028.0,11.49425287356322
0.0870722484923991,379008.0,11.484715478402906
0.0878795401182132,379008.0,11.37921293915315
0.088,22847196.0,11.363636363636365
0.088694316560147,379008.0,11.27467958244948
0.089,22760340.0,11.235955056179776
0.089516647213783,358772.2622782127,11.171106505048243
0.09,22760340.0,11.11111111111111
0.0903466021181053,331632.0,11.068484885494124
0.091,22714104.0,10.989010989010989
0.0911842519614657,331632.0,10.966805983368687
0.092,22714104.0,10.869565217391305
0.0920296680876041,331632.0,10.86606113854598
0.0928829225017249,331632.0,10.766241770454943
0.093,22674624.0,10.75268817204301
0.0937440878766299,331632.0,10.667339377348583
0.094,22674624.0,10.638297872340425
0.0946132375589077,331632.0,10.569345535579883
0.095,22438704.0,10.526315789473685
0.0954904455751808,331632.0,10.472251898884352
0.096,22438704.0,10.416666666666666
0.0963757866384108,331632.0,10.376050197669127
0.097,22438704.0,10.309278350515463
0.0972693361542617,331632.0,10.280732238308657
0.098,22438704.0,10.204081632653061
0.0981711702275219,331632.0,10.186289902446878
0.099,22399224.0,10.1010101010101
0.0990813656685867,331632.0,10.092715146305714
0.1,23062488.0,10.0
0.101,22399224.0,9.900990099009901
0.1018036072144288,331632.0,9.822834645669298
0.102,22365300.0,9.803921568627452
0.103,22365300.0,9.708737864077671
0.1036072144288576,331632.0,9.65183752417796
0.104,22278444.0,9.615384615384615
0.105,22278444.0,9.523809523809524
0.1054108216432865,331632.0,9.486692015209133
0.106,22278444.0,9.433962264150944
0.107,22232208.0,9.345794392523365
0.1072144288577153,331632.0,9.32710280373833
0.108,22232208.0,9.25925925925926
0.109,22232208.0,9.174311926605505
0.1090180360721443,331632.0,9.172794117647058
0.11,22232208.0,9.090909090909092
0.1108216432865731,331632.0,9.023508137432191
0.111,22232208.0,9.00900900900901
0.112,22176936.0,8.928571428571429
0.112625250501002,331632.0,8.879003558718862
0.113,22176936.0,8.849557522123893
0.114,22114104.0,8.771929824561402
0.1144288577154308,331632.0,8.739054290718043
0.115,22074624.0,8.695652173913043
0.116,22074624.0,8.620689655172413
0.1162324649298597,331632.0,8.603448275862071
0.117,22074624.0,8.547008547008547
0.118,22074624.0,8.474576271186441
0.1180360721442885,331632.0,8.471986417657051
0.119,22074624.0,8.403361344537815
0.1198396793587174,331632.0,8.344481605351174
0.12,22074624.0,8.333333333333334
0.121,22035144.0,8.264462809917356
0.1216432865731462,331632.0,8.220757825370681
0.122,22035144.0,8.19672131147541
0.123,21988908.0,8.130081300813009
0.1234468937875751,331632.0,8.100649350649354
0.124,21949428.0,8.064516129032258
0.125,21915504.0,8.0
0.1252505010020039,331632.0,7.984000000000006
0.126,21915504.0,7.936507936507937
0.127,21868128.0,7.874015748031496
0.1270541082164328,331632.0,7.870662460567829
0.128,21868128.0,7.8125
0.1288577154308616,331632.0,7.760497667185077
0.129,21868128.0,7.751937984496124
0.13,21868128.0,7.692307692307692
0.1306613226452906,331632.0,7.653374233128834
0.131,21868128.0,7.633587786259541
0.132,21812856.0,7.575757575757575
0.1324649298597194,331632.0,7.549167927382756
0.133,21812856.0,7.518796992481203
0.134,21750024.0,7.462686567164178
0.1342685370741483,331632.0,7.447761194029851
0.135,21750024.0,7.4074074074074066
0.136,21750024.0,7.352941176470588
0.1360721442885771,331632.0,7.3490427098674544
0.137,21576936.0,7.2992700729927
0.137875751503006,331632.0,7.252906976744187
0.138,21576936.0,7.246376811594202
0.139,21537456.0,7.194244604316546
0.1396793587174348,331632.0,7.159253945480635
0.14,21537456.0,7.142857142857142
0.141,21537456.0,7.092198581560284
