rule_name,rule_type,n_folds_successful,f1_mean,precision_mean,recall_mean,accuracy_mean,f1_std,precision_std,recall_std,accuracy_std,f1_min,f1_max,f1_stability,tp_total,fp_total,tn_total,fn_total
swh_iqr_deseasonalized_detrended_max_7d > t1 OR anom_swh_sd_deseasonalized_detrended_lag_14d > t2,or_2,6,0.08866494588913283,0.048933926757103306,0.9041666666666667,0.5401826484018265,0.07429351835928535,0.042712279622404516,0.15844294451526286,0.18381431529749795,0.006944444444444444,0.18181818181818182,1.1934251388555028,42,998,1141,9
swh_iqr_deseasonalized_detrended_max_7d > t1 AND anom_swh_p80_deseasonalized_detrended_mean_7d > t2,and_2,6,0.21976899835114386,0.16904761904761903,0.7698412698412698,0.9045662100456622,0.16302335226562828,0.1746522297611577,0.29069728770035275,0.03312312526634178,0.06451612903225806,0.5,1.3480746606068834,30,188,1951,21
anom_swh_max_deseasonalized_detrended_lag_3d > t1 AND anom_swh_sd_deseasonalized_detrended_mean_14d > t2,and_2,6,0.08853564379426448,0.06911634852506786,0.4081349206349207,0.8863013698630137,0.03883088583536408,0.05198709449860232,0.3233017873897434,0.06761630514407072,0.04,0.13793103448275862,2.2799728081615687,12,210,1929,39
anom_swh_max_deseasonalized_detrended_lag_3d > t1 AND anom_swh_p75_deseasonalized_detrended_mean_7d > t2,and_2,6,0.11259297560533425,0.07500845647163527,0.6799603174603175,0.7657534246575342,0.10233781891501482,0.08637990915299394,0.29805721713509803,0.14495973001217174,0.022727272727272728,0.2926829268292683,1.1001981144499506,30,492,1647,21
anom_swh_max_deseasonalized_detrended_lag_3d > t1 AND anom_swh_sd_deseasonalized_detrended_mean_7d > t2,and_2,6,0.11910709809026103,0.08419670170096938,0.5329365079365079,0.8598173515981736,0.09509090421916638,0.07710683351416492,0.3675327331024252,0.06807360088388931,0.0196078431372549,0.2727272727272727,1.2525471970331437,17,273,1866,34
anom_swh_max_deseasonalized_detrended_lag_3d > t1 AND anom_swh_sd_deseasonalized_detrended_lag_14d > t2,and_2,6,0.09960593524069934,0.09301100293497795,0.24067460317460318,0.8442922374429224,0.08203888205190091,0.10753733499136751,0.23839316677545633,0.13448027370961818,0.0,0.18604651162790697,1.21411602198167,15,305,1834,36
anom_swh_max_deseasonalized_detrended_lag_3d > t1 AND anom_swh_p80_deseasonalized_detrended_mean_7d > t2,and_2,6,0.11628016426831415,0.07609184388391156,0.6799603174603175,0.7785388127853881,0.09720922440379454,0.08140313269388505,0.29805721713509803,0.15168699603994965,0.022988505747126436,0.2857142857142857,1.1961721617399665,30,464,1675,21
"Majority of swh_iqr_deseasonalized_detrended_mean_7d, swh_cv_deseasonalized_detrended_lag_14d, swh_range_deseasonalized_detrended_mean_7d",majority_3,6,0.13278002501254174,0.086131724391389,0.7987103174603174,0.6794520547945205,0.12983631311121493,0.0974173667698327,0.2262751773323693,0.24788086654832925,0.010471204188481676,0.34782608695652173,1.0226646087385232,33,684,1455,18
"Majority of anom_swh_sd_deseasonalized_detrended_mean_14d, anom_swh_p75_deseasonalized_detrended_mean_7d, anom_swh_sd_deseasonalized_detrended_mean_7d",majority_3,6,0.12510563098401925,0.07791012539592695,0.801686507936508,0.7593607305936074,0.11225229721230652,0.08323973508063859,0.22576413977091309,0.11111832507179224,0.023529411764705882,0.32653061224489793,1.114494042410219,33,509,1630,18
"Majority of swh_p75_deseasonalized_detrended_max_7d, anom_swh_sd_deseasonalized_detrended_lag_14d, swh_p75_deseasonalized_detrended_mean_7d",majority_3,6,0.17920261005922852,0.1276088290794173,0.7890873015873016,0.8146118721461186,0.1866842908740839,0.16689934290258038,0.17457498870624,0.09900486905111211,0.03278688524590164,0.5263157894736842,0.9599182089825046,36,391,1748,15
