rule_name,rule_type,n_folds_successful,f1_mean,precision_mean,recall_mean,accuracy_mean,f1_std,precision_std,recall_std,accuracy_std,f1_min,f1_max,f1_stability,tp_total,fp_total,tn_total,fn_total
anom_swh_p80_deseasonalized_detrended_abs_change_5 > threshold,single,6,0.14520567998828868,0.10044862544862544,0.5909722222222221,0.8680365296803654,0.10116859238989219,0.08419387105313846,0.3235052878954165,0.06988002299879151,0.021739130434782608,0.2857142857142857,1.4352699912903486,22,260,1879,29
anom_swh_max_persistence_2 > threshold,single,6,0.23478723808501153,0.18428722450926296,0.669047619047619,0.9155251141552512,0.1815914372905127,0.17823104248398491,0.28402277063707904,0.02806938119652112,0.04878048780487805,0.48484848484848486,1.292935111110368,29,163,1976,22
anom_swh_median_abs_change_14 > threshold,single,6,0.1698334297731098,0.11818504049847334,0.6147817460317461,0.9054794520547945,0.09851017860655464,0.08748231793963192,0.3207157918502007,0.03873588944595274,0.06451612903225806,0.3,1.7240016024111358,24,180,1959,27
clima_swh_mean_deseasonalized_detrended_rel_change_14_lag_14 > threshold,single,6,0.06476944753185614,0.03798860494606622,0.53640873015873,0.6200913242009132,0.04080605201578301,0.028344709735957017,0.2703194802630306,0.3016768880236331,0.0078125,0.12244897959183673,1.5872121197778548,20,801,1338,31
swh_max_deseasonalized_detrended_persistence_2 > threshold,single,6,0.21384060172587457,0.16818326784856477,0.735813492063492,0.8826484018264841,0.17872133597872258,0.17189958861585566,0.24069427189026768,0.05758423573050432,0.0425531914893617,0.46153846153846156,1.196496232856608,31,237,1902,20
duration_intensity_p60_swan > threshold,single,6,0.23097113944391987,0.15094009693894597,0.7804563492063492,0.8999999999999999,0.1767268161210447,0.12774070792016023,0.25656085389203676,0.023931471563750625,0.043478260869565216,0.4489795918367347,1.3069314413172102,39,207,1932,12
swh_median_deseasonalized_persistence_2 > threshold,single,6,0.21493824802648331,0.16885931806469534,0.6579365079365079,0.9045662100456622,0.1711116382061591,0.16620205223196638,0.2946294289067692,0.038567584317403994,0.041666666666666664,0.45714285714285713,1.256121407978775,28,186,1953,23
anom_swh_min_deseasonalized_rel_change_14_lag_1 > threshold,single,6,0.08260869565217392,0.059086239199559555,0.22410714285714284,0.6881278538812784,0.08368231903334522,0.06204693522359127,0.25439552816542765,0.29139876802953785,0.0,0.21739130434782608,0.9871584517250912,12,644,1495,39
swh_median_deseasonalized_detrended_persistence_2 > threshold,single,6,0.19117802981787657,0.153251112746265,0.6572420634920635,0.8780821917808219,0.17021655154495716,0.16344120585421462,0.30233417726583334,0.058343943668621535,0.03389830508474576,0.43902439024390244,1.1231393477504195,28,244,1895,23
anom_swh_min_deseasonalized > threshold,single,6,0.21975442758535083,0.18704278720035025,0.6468253968253969,0.9086757990867581,0.18268132034928122,0.20136629457485747,0.30728740292595236,0.044267281016988354,0.04,0.5161290322580645,1.2029321018322365,27,176,1963,24
swh_mean_swan > threshold,single,6,0.23938951304174458,0.16881284835084723,0.7380952380952381,0.9123287671232877,0.17994143926469183,0.1455198449486937,0.2825218471274539,0.02425856835197662,0.05,0.4444444444444444,1.330367166411517,35,176,1963,16
swh_min_swan > threshold,single,6,0.22181384978920546,0.14858039204303572,0.7366071428571428,0.9031963470319635,0.16186739278553447,0.12290548749935293,0.2649962964486849,0.030491891156237808,0.043478260869565216,0.4166666666666667,1.3703345413646937,35,196,1943,16
anom_swh_p75_deseasonalized_persistence_2 > threshold,single,6,0.22736827736827736,0.17514005602240898,0.6683531746031747,0.9155251141552512,0.1761449497215478,0.1692995843273895,0.2889794618068608,0.03445598078523008,0.05714285714285714,0.5,1.2907948080992042,29,163,1976,22
swh_cv_deseasonalized_persistence_14_lag_1 > threshold,single,6,0.05658790690516718,0.032880324214047234,0.6343253968253969,0.6196347031963471,0.059134781656848316,0.036840314219863224,0.41595886594194226,0.1563845280006493,0.009523809523809525,0.1686746987951807,0.956914837678719,18,800,1339,33
anom_swh_mean_deseasonalized_detrended_rel_change_14 > threshold,single,6,0.12458478496049258,0.07960444027517198,0.5896825396825397,0.863013698630137,0.11369914738793199,0.08368629746276098,0.35187114559028193,0.055610364740231344,0.03773584905660377,0.3404255319148936,1.0957310770708453,22,271,1868,29
day_of_year > threshold,single,6,0.07717548220552184,0.04770122628392548,0.7513888888888888,0.4753424657534246,0.08382368769315857,0.06015928250488606,0.31756087197167004,0.22840016504209318,0.008264462809917356,0.22641509433962265,0.9206772411490963,36,1134,1005,15
anom_swh_p25_deseasonalized_detrended_persistence_2 > threshold,single,6,0.1776181649662559,0.12577901164857686,0.6794642857142857,0.8721461187214611,0.16179018132201417,0.1415619241819882,0.27765767670071545,0.051886293009467725,0.0425531914893617,0.46153846153846156,1.097823524835641,30,259,1880,21
swh_p75_deseasonalized > threshold,single,6,0.23319725255209126,0.2162105119825708,0.6595238095238095,0.9182648401826484,0.18723092483314152,0.22216895269454454,0.3337922011672692,0.03557074694754389,0.05714285714285714,0.5161290322580645,1.24549941341421,28,156,1983,23
swh_cv_deseasonalized_persistence_5_lag_1 > threshold,single,6,0.07502790851731002,0.04449405933260833,0.602579365079365,0.6931506849315069,0.0726639686554761,0.04779403019165833,0.35405844018005866,0.1937898682641755,0.00819672131147541,0.208955223880597,1.032518280893194,19,640,1499,32
anom_swh_min_deseasonalized_rel_change_7_lag_5 > threshold,single,6,0.05384990253411306,0.030007644956705687,0.3941468253968254,0.6031963470319636,0.04487800861998274,0.025500673648057054,0.24561067879198392,0.16259683470522457,0.0,0.11842105263157894,1.1998906435320844,21,839,1300,30
swh_cv_deseasonalized_persistence_7_lag_1 > threshold,single,6,0.07920372824751032,0.046539496200502496,0.6700396825396826,0.7146118721461187,0.07200440609094404,0.04713350657368951,0.3803569876046085,0.12191524290564676,0.011049723756906077,0.208955223880597,1.0999691904726525,21,595,1544,30
anom_swh_p25_deseasonalized_detrended_abs_change_7 > threshold,single,6,0.16937480839551589,0.12764286230122665,0.5999007936507936,0.8625570776255708,0.1421407496401423,0.12625401457812988,0.3120593075560329,0.09828580177370289,0.01639344262295082,0.358974358974359,1.1915908508535953,23,273,1866,28
swh_cv_deseasonalized_detrended_rolling_mean_14 > threshold,single,6,0.05410473166371227,0.033571416027556374,0.5176587301587302,0.6785388127853881,0.05374125001927286,0.03878206373560177,0.3936574940225972,0.1484483242926661,0.013422818791946308,0.15384615384615385,1.006744817053797,14,667,1472,37
anom_swh_p75_deseasonalized_detrended_persistence_14_lag_5 > threshold,single,6,0.11190746057977428,0.06878109182033783,0.7802579365079364,0.7050228310502282,0.11274032361567281,0.08086633424511085,0.1842972559549711,0.14721959722798109,0.02531645569620253,0.32142857142857145,0.9926037498127918,35,630,1509,16
anom_swh_mean_deseasonalized_detrended_rolling_mean_3 > threshold,single,6,0.16699503542871375,0.12921746570286077,0.6350198412698412,0.8799086757990868,0.14774053026903824,0.1326217644664052,0.3341317853498879,0.061687452859112306,0.0425531914893617,0.42857142857142855,1.130318842133385,26,238,1901,25
anom_swh_p75_deseasonalized_trend_14 > threshold,single,6,0.11148192771791372,0.06967285121934078,0.5389880952380952,0.8415525114155251,0.08114515327300885,0.05486612153538939,0.2577246917223028,0.04793868187843138,0.028985507246376812,0.1951219512195122,1.3738411892778568,24,320,1819,27
swh_p60_deseasonalized_detrended_persistence_3 > threshold,single,6,0.1554598196295937,0.12545984369618815,0.614186507936508,0.8570776255707763,0.13581979988593176,0.13086718453375892,0.34332813562430664,0.0816312699104001,0.020618556701030927,0.3783783783783784,1.1445950823449402,24,286,1853,27
anom_swh_p75_deseasonalized_detrended_trend_14 > threshold,single,6,0.11148192771791372,0.06967285121934078,0.5389880952380952,0.8415525114155251,0.08114515327300885,0.05486612153538939,0.2577246917223028,0.04793868187843138,0.028985507246376812,0.1951219512195122,1.3738411892778568,24,320,1819,27
anom_cv > threshold,single,6,0.1091017059381376,0.061531672706072044,0.8243055555555555,0.65662100456621,0.09520448601559961,0.05574113799182159,0.25860760529906796,0.18452551409791385,0.013986013986013986,0.22608695652173913,1.1459602855266247,43,744,1395,8
swh_p60_deseasonalized_detrended_persistence_2 > threshold,single,6,0.18546790998170506,0.135415774701489,0.6683531746031747,0.8762557077625569,0.16514140849084696,0.14282361540814323,0.2889794618068608,0.05132631335128521,0.034482758620689655,0.45,1.1230786305989031,29,249,1890,22
swh_min_deseasonalized > threshold,single,6,0.22005070546737213,0.17558384593962661,0.6572420634920635,0.9100456621004566,0.1801621701372059,0.17800410570371852,0.30233417726583334,0.04054115702774384,0.041666666666666664,0.5142857142857142,1.2213967222034854,28,174,1965,23
swh_p60_deseasonalized_persistence_2 > threshold,single,6,0.20983554826943787,0.19080172001414278,0.6371031746031746,0.9036529680365297,0.1684887336316922,0.22235241384661525,0.31194148881067585,0.042493730657362394,0.04,0.46153846153846156,1.2453907056920452,26,186,1953,25
swh_iqr_persistence_3 > threshold,single,6,0.12083501398362927,0.07318905085045573,0.6521825396825397,0.7785388127853881,0.091564947676808,0.06257736434712834,0.276724050137342,0.21969402743559927,0.027777777777777776,0.24561403508771928,1.3196501215728103,26,460,1679,25
swh_p75_deseasonalized_persistence_2 > threshold,single,6,0.21960727032698688,0.16805436758880662,0.7239087301587301,0.8863013698630137,0.17630532964921833,0.16506126393207457,0.2394960035060904,0.0720865600067624,0.043478260869565216,0.4864864864864865,1.2456006018837822,30,228,1911,21
anom_swh_max_deseasonalized_persistence_2 > threshold,single,6,0.24389322432800695,0.20028310870416133,0.7246031746031747,0.9013698630136986,0.1897336739806127,0.19742624100601394,0.23329283743179208,0.060646420879941536,0.05128205128205128,0.4666666666666667,1.2854436103383413,30,195,1944,21
swh_median_deseasonalized_abs_change_7 > threshold,single,6,0.16088241560409675,0.11882628012648107,0.5887896825396826,0.8557077625570776,0.12665381159820227,0.10922260905999223,0.321640233807556,0.11956845738111872,0.014084507042253521,0.3333333333333333,1.270243219140206,22,287,1852,29
swh_max_rel_change_14 > threshold,single,6,0.1883106489848063,0.12004110808546292,0.7906746031746031,0.891324200913242,0.08647306750384152,0.06891414139904709,0.2713245588791122,0.0440973918868976,0.06060606060606061,0.2777777777777778,2.17765457807846,32,219,1920,19
swh_cv_deseasonalized_detrended_persistence_5_lag_1 > threshold,single,6,0.07154968610834744,0.04202973853541824,0.602579365079365,0.6894977168949771,0.06804924794696028,0.04402757969723778,0.35405844018005866,0.18820674854109132,0.008097165991902834,0.19718309859154928,1.051424326390621,19,648,1491,32
anom_swh_min_abs_change_14 > threshold,single,6,0.17203461490534624,0.12401021951746588,0.6569444444444444,0.8899543378995434,0.11610459612463733,0.10458461447318208,0.2848204437627067,0.034325024303354955,0.0425531914893617,0.3157894736842105,1.4817082091432534,24,214,1925,27
anom_swh_p80_deseasonalized_detrended_abs_change_3 > threshold,single,6,0.16653895992412218,0.11300502672901692,0.7117063492063492,0.8721461187214613,0.10822836012509453,0.08842625285334667,0.31715002196492237,0.07506382680560553,0.05128205128205128,0.32558139534883723,1.5387595355976584,25,254,1885,26
clima_swh_mean_rolling_mean_7_lag_1 > threshold,single,6,0.12151800590862631,0.07643504624311458,0.7621031746031747,0.7374429223744291,0.1401915271137431,0.10023929513038554,0.3402350267003707,0.22444638702098882,0.025,0.4,0.8667937472161729,29,553,1586,22
anom_swh_p80_rel_change_7_lag_3 > threshold,single,6,0.08139139145441977,0.049566869801144504,0.5553571428571429,0.7287671232876712,0.060010938037266044,0.04106445998209957,0.3081781646696247,0.20648157459086872,0.014084507042253521,0.1509433962264151,1.3562533408582402,26,569,1570,25
swh_mean_deseasonalized_detrended_persistence_3 > threshold,single,6,0.16305125810157778,0.1177995109744514,0.6468253968253969,0.8547945205479452,0.1425551131434786,0.12172529923910222,0.30728740292595236,0.07285817047055192,0.022222222222222223,0.3902439024390244,1.1437689658209986,27,294,1845,24
swh_max_deseasonalized_detrended_persistence_3 > threshold,single,6,0.1737855704370431,0.13539379602014998,0.6461309523809523,0.8689497716894977,0.14773580314711104,0.13655004936395215,0.3174653707435115,0.06262936196422798,0.02564102564102564,0.391304347826087,1.176318742080764,27,263,1876,24
swh_min_deseasonalized_detrended_trend_7 > threshold,single,6,0.1434135676121984,0.09755638398887885,0.6251984126984127,0.8009132420091323,0.10709294668303039,0.08631004386930724,0.30976219452666315,0.18432201270072823,0.01015228426395939,0.2727272727272727,1.3391379443383895,25,410,1729,26
swh_max_deseasonalized > t1 AND anom_swh_p75_deseasonalized_rel_change_14 > t2,and_2,6,0.2747224815852267,0.3108974358974359,0.5473214285714286,0.963013698630137,0.18462184495304684,0.2304673159564238,0.38532530172819884,0.012343978439527468,0.09523809523809523,0.5925925925925926,1.488019977457795,18,48,2091,33
swh_max_deseasonalized > t1 AND anom_swh_median_persistence_2 > t2,and_2,6,0.26485740495028415,0.22229072788535706,0.6453373015873016,0.9392694063926941,0.1769878115465391,0.1952013181125675,0.30104231643567725,0.023721450200181148,0.07407407407407407,0.5294117647058824,1.4964641133862864,27,109,2030,24
swh_max_deseasonalized > t1 AND anom_swh_median_deseasonalized_detrended_persistence_2 > t2,and_2,6,0.25352297772199356,0.2136991028295376,0.6564484126984127,0.9287671232876713,0.18711958311087035,0.20467207380688232,0.28817895690975315,0.02610658465659526,0.06060606060606061,0.4864864864864865,1.3548641924217353,28,133,2006,23
swh_max_deseasonalized > t1 AND anom_swh_p80_abs_change_7 > t2,and_2,6,0.2663804525697109,0.2815343915343915,0.5880952380952381,0.9438356164383562,0.18129481149511184,0.2735159072908014,0.3288646035036938,0.024733520664750434,0.05405405405405406,0.5333333333333333,1.4693138819530485,22,94,2045,29
swh_max_deseasonalized > t1 AND anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,and_2,6,0.26511329553925905,0.2277930402930403,0.5124007936507936,0.9648401826484018,0.18491504511812237,0.19439684808386748,0.40425570880201234,0.015344096456065527,0.0,0.46153846153846156,1.4336954663393733,15,41,2098,36
swh_max_deseasonalized > t1 OR anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,or_2,6,0.14511041210655484,0.08538198965877851,0.847718253968254,0.81324200913242,0.10462044181212254,0.06655747883047175,0.19172226961391525,0.03361797527681646,0.029411764705882353,0.2777777777777778,1.3870045144965764,37,395,1744,14
swh_max_deseasonalized > t1 AND anom_swh_median_abs_change_7 > t2,and_2,6,0.2681868131868132,0.3081136764470098,0.5776785714285714,0.947945205479452,0.1715410134198539,0.31372585904763745,0.33317465398299634,0.019450125314300133,0.07142857142857142,0.5,1.5633885124713935,21,84,2055,30
swh_max_deseasonalized > t1 OR anom_swh_median_abs_change_7 > t2,or_2,6,0.18998405461805376,0.1260004612134528,0.8359126984126984,0.8264840182648402,0.15297192051731387,0.11417430213676108,0.20845291352719036,0.09463232091564452,0.017241379310344827,0.37735849056603776,1.2419456592420282,36,365,1774,15
swh_max_deseasonalized > t1 AND anom_swh_p75_abs_change_14 > t2,and_2,6,0.2701010909395242,0.2902983907206061,0.5909722222222221,0.947945205479452,0.17342993534058662,0.2848484668350388,0.3235052878954165,0.018007316959073955,0.07692307692307693,0.5,1.5573985714203473,22,85,2054,29
swh_max_deseasonalized > t1 AND anom_swh_p75_deseasonalized_detrended_persistence_2 > t2,and_2,6,0.25038492313005367,0.20595029970029968,0.7120039682539682,0.9210045662100458,0.17937759928515526,0.19319063168645628,0.24183386682204228,0.032850065304612305,0.06896551724137931,0.4864864864864865,1.3958461272853446,29,151,1988,22
anom_swh_max_swan > t1 AND anom_swh_p75_deseasonalized_rel_change_14 > t2,and_2,6,0.29737654320987655,0.42602089268755927,0.6028769841269842,0.9625570776255709,0.1817047159408725,0.3622733889164812,0.3721053085333504,0.01839224968061971,0.125,0.5925925925925926,1.6365833164359211,19,50,2089,32
anom_swh_max_swan > t1 AND anom_swh_median_persistence_2 > t2,and_2,6,0.26004867588018543,0.2832320598040679,0.6231150793650794,0.9401826484018265,0.17626100901974143,0.29138554305081377,0.33200851026462114,0.030082973598976256,0.0625,0.5454545454545454,1.4753529551059403,25,105,2034,26
anom_swh_max_swan > t1 OR anom_swh_median_persistence_2 > t2,or_2,6,0.22536707482204302,0.16288608841282085,0.8254960317460318,0.8753424657534246,0.17725796429363977,0.1535092180438833,0.22220818230874945,0.07542461275120706,0.046511627906976744,0.46153846153846156,1.2714001558122012,35,257,1882,16
anom_swh_max_swan > t1 AND anom_swh_median_deseasonalized_detrended_persistence_2 > t2,and_2,6,0.2610104320630637,0.2771513021684647,0.6342261904761904,0.9337899543378995,0.1809978347710678,0.3032559200501773,0.31573299296368285,0.03379612432870016,0.05263157894736842,0.5142857142857142,1.4420558695485344,26,120,2019,25
anom_swh_max_swan > t1 AND anom_swh_p80_abs_change_7 > t2,and_2,6,0.2738489861334689,0.35300600910699087,0.6325396825396825,0.9447488584474885,0.1742618305459074,0.38077943498854805,0.3217076977343829,0.023973255046572054,0.0625,0.5517241379310345,1.571471008909882,22,92,2047,29
anom_swh_max_swan > t1 OR anom_swh_p80_abs_change_7 > t2,or_2,6,0.18661900956222444,0.1261721864243068,0.8128968253968254,0.8077625570776256,0.1509573737213045,0.11504045250316702,0.22844790395705844,0.13456954905501636,0.013157894736842105,0.37037037037037035,1.2362282724822917,34,404,1735,17
anom_swh_max_swan > t1 AND anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,and_2,6,0.29889092389092387,0.2640659340659341,0.5679563492063492,0.9634703196347032,0.20922902642050162,0.21514693097504814,0.39757456563753485,0.020913042610363235,0.0,0.5714285714285714,1.428527869562209,16,45,2094,35
anom_swh_max_swan > t1 OR anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,or_2,6,0.13495303991552035,0.08033882679259251,0.8135912698412698,0.8004566210045662,0.09680172073288772,0.06288102547196056,0.22208696812211873,0.07128378932217938,0.031746031746031744,0.25,1.3941037906145488,34,420,1719,17
anom_swh_max_swan > t1 AND anom_swh_median_abs_change_7 > t2,and_2,6,0.26753618051863665,0.3551094907802225,0.6221230158730159,0.9429223744292236,0.1649348255824259,0.3843504809903753,0.3278114953928794,0.03087109217811981,0.08,0.5185185185185185,1.622062275275281,21,95,2044,30
anom_swh_max_swan > t1 AND anom_swh_p75_abs_change_14 > t2,and_2,6,0.2534363961065101,0.34172194293162034,0.56875,0.9438356164383563,0.15577696354352188,0.3888606498853419,0.34322561012320224,0.026773726418756246,0.058823529411764705,0.42105263157894735,1.626907877992024,20,92,2047,31
anom_swh_max_swan > t1 AND anom_swh_p75_deseasonalized_detrended_persistence_2 > t2,and_2,6,0.2565858722462278,0.273887792616438,0.689781746031746,0.9187214611872146,0.18052418191218753,0.3048912962885383,0.27944014340333406,0.058290313779846385,0.056338028169014086,0.5142857142857142,1.4213300855225746,27,154,1985,24
swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_rel_change_14 > t2,and_2,6,0.24266663619604792,0.28040271132376393,0.5473214285714286,0.9566210045662101,0.15942759716151317,0.21516821975637798,0.38532530172819884,0.011677362422414989,0.08,0.48484848484848486,1.5221023111067606,18,62,2077,33
swh_max_deseasonalized_detrended > t1 AND anom_swh_median_persistence_2 > t2,and_2,6,0.25756753691727735,0.22369420702754036,0.6453373015873016,0.9333333333333335,0.19117404649340883,0.21807799229557384,0.30104231643567725,0.029945426895954974,0.06896551724137931,0.5625,1.3472863830382673,27,122,2017,24
swh_max_deseasonalized_detrended > t1 AND anom_swh_median_deseasonalized_detrended_persistence_2 > t2,and_2,6,0.23740270566895952,0.20672887977111234,0.6564484126984127,0.9141552511415525,0.1999912759695691,0.22121571850111058,0.28817895690975315,0.042467226370095076,0.05405405405405406,0.5142857142857142,1.18705937275839,28,165,1974,23
swh_max_deseasonalized_detrended > t1 OR anom_swh_median_deseasonalized_detrended_persistence_2 > t2,or_2,6,0.1817342296434136,0.12616611180348802,0.7707341269841269,0.8465753424657535,0.15774863956981247,0.1280793172079639,0.23523894371192014,0.06701976921170698,0.03773584905660377,0.4186046511627907,1.15204212281567,34,319,1820,17
swh_max_deseasonalized_detrended > t1 AND anom_swh_p80_abs_change_7 > t2,and_2,6,0.25605516732220823,0.27854293854293855,0.5880952380952381,0.9365296803652967,0.19237295759160897,0.2891562198559888,0.3288646035036938,0.030773681178984925,0.046511627906976744,0.5517241379310345,1.33102822506666,22,110,2029,29
swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,and_2,6,0.23772777768250317,0.2005533273915627,0.5124007936507936,0.9611872146118722,0.16201412501187437,0.17634277223132297,0.40425570880201234,0.014332372491400408,0.0,0.3870967741935484,1.4673184226786213,15,49,2090,36
swh_max_deseasonalized_detrended > t1 AND anom_swh_median_abs_change_7 > t2,and_2,6,0.2568556729323943,0.3054627195200054,0.5776785714285714,0.9397260273972602,0.18310736877756395,0.3303410928584568,0.33317465398299634,0.02712190393592238,0.058823529411764705,0.5185185185185185,1.4027522316274739,21,102,2037,30
swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_abs_change_14 > t2,and_2,6,0.25527649769585253,0.2781258702311334,0.5909722222222221,0.9401826484018265,0.17768403389138623,0.29080785477492405,0.3235052878954165,0.025549567199114186,0.06451612903225806,0.5,1.4366797929188326,22,102,2037,29
swh_max_deseasonalized_detrended > t1 OR anom_swh_p75_abs_change_14 > t2,or_2,6,0.17380324579548145,0.11666834775749192,0.758829365079365,0.8497716894977169,0.14030749944542584,0.10766800307485104,0.2273280967820426,0.05690237937144836,0.037037037037037035,0.34615384615384615,1.2387221478559372,33,311,1828,18
swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_detrended_persistence_2 > t2,and_2,6,0.23584213057897266,0.20055869101276738,0.7120039682539682,0.904109589041096,0.19473902091578935,0.21078753114454407,0.24183386682204228,0.04897906844950473,0.05714285714285714,0.5142857142857142,1.2110614421724692,29,188,1951,22
swh_max_deseasonalized_detrended > t1 OR anom_swh_p75_deseasonalized_detrended_persistence_2 > t2,or_2,6,0.18581073866671582,0.13237258593100837,0.7707341269841269,0.8360730593607307,0.16772314918470854,0.13834785511138947,0.23523894371192014,0.08436250700979996,0.037037037037037035,0.42857142857142855,1.1078353330150996,34,342,1797,17
anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_rel_change_14 > t2,and_2,6,0.2569273968704709,0.29358288770053476,0.6028769841269842,0.9552511415525115,0.16119699550694017,0.21670002331604055,0.3721053085333504,0.017979506414355747,0.11764705882352941,0.5161290322580645,1.5938622317385407,19,66,2073,32
anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_median_persistence_2 > t2,and_2,6,0.26015670153601184,0.22672852109294875,0.6453373015873016,0.9347031963470321,0.1873499728520392,0.21478574944122314,0.30104231643567725,0.028229372632098113,0.06896551724137931,0.5454545454545454,1.3886060882185602,27,119,2020,24
anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_median_persistence_2 > t2,or_2,6,0.21152148802783524,0.14992424911288618,0.8374007936507937,0.8611872146118721,0.1725052024118351,0.14307912853883603,0.22612167395530822,0.07492370131225093,0.0425531914893617,0.42857142857142855,1.2261674367096462,36,289,1850,15
anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_median_deseasonalized_detrended_persistence_2 > t2,and_2,6,0.2413863913863914,0.21297908378079156,0.6564484126984127,0.9164383561643836,0.2000616874938842,0.22781053082232086,0.28817895690975315,0.03759519099816861,0.05128205128205128,0.5,1.2065537777691326,28,160,1979,23
anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p80_abs_change_7 > t2,and_2,6,0.2628256437363135,0.27659069003945663,0.6436507936507936,0.9356164383561644,0.17735816649182487,0.2744110517061579,0.3044703466479228,0.029949604259007466,0.04878048780487805,0.5333333333333333,1.4818836203113759,23,113,2026,28
anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p80_abs_change_7 > t2,or_2,6,0.1821593252277585,0.12079227930111268,0.8359126984126984,0.7972602739726028,0.1537913893955333,0.11342667831826224,0.20845291352719036,0.12753123019254134,0.013071895424836602,0.35714285714285715,1.1844495422934698,36,429,1710,15
anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,and_2,6,0.26214247373667665,0.22403799903799904,0.5679563492063492,0.9621004566210045,0.16660214170724616,0.18653287569237328,0.39757456563753485,0.014846854840088086,0.0,0.42857142857142855,1.5734545642441216,16,48,2091,35
anom_swh_max_deseasonalized_detrended > t1 OR anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,or_2,6,0.13567930529057118,0.0800328756134045,0.847718253968254,0.7821917808219178,0.10702052668457065,0.06818363170315216,0.19172226961391525,0.06703656684826591,0.028169014084507043,0.2857142857142857,1.2677758343932513,37,463,1676,14
anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_median_abs_change_7 > t2,and_2,6,0.2627389372171156,0.30217770034843205,0.633234126984127,0.936986301369863,0.1704302049496393,0.3161001089771677,0.3113591230329421,0.03185631091232578,0.06451612903225806,0.5,1.5416128595391454,22,109,2030,29
anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_abs_change_14 > t2,and_2,6,0.2569781667607754,0.2812717179421985,0.5909722222222221,0.9401826484018265,0.18139262515474328,0.30018031318293786,0.3235052878954165,0.025841683023217477,0.06060606060606061,0.5217391304347826,1.4166879709336668,22,102,2037,29
anom_swh_max_deseasonalized_detrended > t1 AND anom_swh_p75_deseasonalized_detrended_persistence_2 > t2,and_2,6,0.2370415983284978,0.20396836636554982,0.7120039682539682,0.9009132420091324,0.1955025525003779,0.21525116382616255,0.24183386682204228,0.056637941199441925,0.056338028169014086,0.5,1.2124669618371238,29,195,1944,22
anom_swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_rel_change_14 > t2,and_2,6,0.28725820294447746,0.30395299145299143,0.5473214285714286,0.9648401826484019,0.1765220945883833,0.21141729025494815,0.38532530172819884,0.017363610357837,0.11764705882352941,0.5925925925925926,1.6273122993583722,18,44,2095,33
anom_swh_max_waverys > t1 AND anom_swh_median_persistence_2 > t2,and_2,6,0.26344797178130513,0.21617494824016562,0.6453373015873016,0.9401826484018264,0.1657305884277668,0.17967902595606824,0.30104231643567725,0.023274237328538196,0.08333333333333333,0.5,1.5896062680659546,27,107,2032,24
anom_swh_max_waverys > t1 AND anom_swh_median_deseasonalized_detrended_persistence_2 > t2,and_2,6,0.25684720500617636,0.20706924315619968,0.6564484126984127,0.9337899543378995,0.1700696357254401,0.1812709487437936,0.28817895690975315,0.025549567199114148,0.06896551724137931,0.46153846153846156,1.5102384013006647,28,122,2017,23
anom_swh_max_waverys > t1 AND anom_swh_p80_abs_change_7 > t2,and_2,6,0.2584116503621148,0.24177016504382234,0.5880952380952381,0.9452054794520549,0.14301101516514034,0.20284664296018262,0.3288646035036938,0.02259235959242553,0.05714285714285714,0.42105263157894735,1.8069226565594434,22,91,2048,29
anom_swh_max_waverys > t1 OR anom_swh_p80_abs_change_7 > t2,or_2,6,0.15472904167836993,0.09315009068857212,0.8344246031746031,0.7972602739726028,0.10353358131437955,0.0694297792391181,0.19842435481633336,0.1140068441713953,0.013157894736842105,0.2807017543859649,1.4944672563898238,36,429,1710,15
anom_swh_max_waverys > t1 AND anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,and_2,6,0.26846764346764346,0.21408181190789888,0.5124007936507936,0.963013698630137,0.18932663880318118,0.18003143239655114,0.40425570880201234,0.024366624870530592,0.0,0.5,1.4180055546286807,15,45,2094,36
anom_swh_max_waverys > t1 OR anom_swh_p75_deseasonalized_rel_change_14_lag_1 > t2,or_2,6,0.12966693419268777,0.07425666803294964,0.8462301587301587,0.7908675799086758,0.08703229381136149,0.05426088245901261,0.17651260235639654,0.07789049608342052,0.030303030303030304,0.24096385542168675,1.4898543823209964,37,444,1695,14
