date,swh_max_swan,event_dummy_5,event_count_5,event_id,event_duration,is_event_start,prediction,prediction_rolling_sum,prediction_event,predicted_event_id,predicted_event_duration,predicted_coverage,is_prediction_start,TP,FP,TN,FN
2022-05-10,1.5975,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2022-05-11,1.5725,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-05-12,1.6700001,1,1,26,5,1,0,1.0,0,0,0,0.0,0,0,0,0,1
2022-05-13,2.0075002,1,0,26,5,0,1,1.0,0,0,0,0.0,0,1,0,0,0
2022-05-14,2.2875,1,0,26,5,0,1,2.0,0,0,0,0.0,0,1,0,0,0
2022-05-15,2.3325,1,0,26,5,0,1,3.0,1,0,0,0.0,0,1,0,0,0
2022-05-16,1.8475,1,0,26,5,0,0,3.0,0,0,0,0.0,0,0,0,0,1
2022-05-17,2.045,0,0,0,0,1,1,4.0,1,0,0,0.0,0,0,1,0,0
2022-05-18,1.9725,1,1,27,8,1,1,4.0,1,0,0,0.0,0,1,0,0,0
2022-05-19,1.795,1,0,27,8,0,0,3.0,0,0,0,0.0,0,0,0,0,1
2022-05-20,2.335,1,0,27,8,0,1,3.0,1,44,6,0.75,1,1,0,0,0
2022-05-21,2.0675,1,0,27,8,0,1,4.0,1,44,6,0.75,0,1,0,0,0
2022-05-22,2.605,1,0,27,8,0,1,4.0,1,44,6,0.75,0,1,0,0,0
2022-05-23,2.5299997,1,0,27,8,0,1,4.0,1,44,6,0.75,0,1,0,0,0
2022-05-24,2.4899998,1,0,27,8,0,1,5.0,1,44,6,0.75,0,1,0,0,0
2022-05-25,2.3425,1,0,27,8,0,1,5.0,1,44,6,0.75,0,1,0,0,0
2022-05-26,1.8625,0,0,0,0,1,0,4.0,0,0,0,0.0,1,0,0,1,0
2022-05-27,1.5775,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2022-05-28,1.46,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-05-29,1.5225,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2022-05-30,1.4175,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-05-31,1.5825,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-06-01,1.3225,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-06-02,1.6425,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-06-03,1.4699999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-06-04,1.2825,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-06-05,1.24,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-06-06,2.2675002,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2022-06-07,2.2075,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2022-06-08,2.09,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2022-06-09,1.99,0,0,0,0,0,1,4.0,1,0,0,0.0,0,0,1,0,0
2022-06-10,1.9825001,0,0,0,0,0,1,5.0,1,0,0,0.0,0,0,1,0,0
2022-06-11,1.8725,0,0,0,0,0,0,4.0,0,0,0,0.0,0,0,0,1,0
2022-06-12,1.9300001,0,0,0,0,0,1,4.0,1,0,0,0.0,0,0,1,0,0
2022-06-13,1.4625,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2022-06-14,2.2625,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2022-06-15,2.1200001,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2022-06-16,1.9325,0,0,0,0,0,1,4.0,1,0,0,0.0,0,0,1,0,0
2022-06-17,2.185,0,0,0,0,0,1,4.0,1,0,0,0.0,0,0,1,0,0
2022-06-18,1.8625,0,0,0,0,0,0,4.0,0,0,0,0.0,0,0,0,1,0
2022-06-19,1.465,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2022-06-20,1.3525,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-06-21,1.37,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2022-06-22,1.2725,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-06-23,1.4125,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-06-24,2.2325,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2022-06-25,1.9475,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2022-06-26,1.555,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-06-27,1.77,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-06-28,2.09,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2022-06-29,1.99,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2022-06-30,1.695,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-07-01,1.6800001,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-07-02,1.6625,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-07-03,1.5875001,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2022-07-04,1.9875001,1,1,28,9,1,1,1.0,0,0,0,0.0,0,1,0,0,0
2022-07-05,2.52,1,0,28,9,0,1,2.0,0,0,0,0.0,0,1,0,0,0
2022-07-06,2.59,1,0,28,9,0,1,3.0,1,45,14,0.7777777777777778,1,1,0,0,0
2022-07-07,2.5825,1,0,28,9,0,1,4.0,1,45,14,0.7777777777777778,0,1,0,0,0
2022-07-08,2.7549999,1,0,28,9,0,1,5.0,1,45,14,0.7777777777777778,0,1,0,0,0
2022-07-09,3.1350002,1,0,28,9,0,1,5.0,1,45,14,0.7777777777777778,0,1,0,0,0
2022-07-10,2.4325001,1,0,28,9,0,1,5.0,1,45,14,0.7777777777777778,0,1,0,0,0
2022-07-11,2.7925,1,0,28,9,0,1,5.0,1,45,14,0.7777777777777778,0,1,0,0,0
2022-07-12,2.7375,1,0,28,9,0,1,5.0,1,45,14,0.7777777777777778,0,1,0,0,0
2022-07-13,2.2275,0,0,0,0,1,1,5.0,1,45,14,0.7777777777777778,0,0,1,0,0
2022-07-14,2.1200001,0,0,0,0,0,1,5.0,1,45,14,0.7777777777777778,0,0,1,0,0
2022-07-15,2.1875,0,0,0,0,0,1,5.0,1,45,14,0.7777777777777778,0,0,1,0,0
2022-07-16,3.165,0,0,0,0,0,1,5.0,1,45,14,0.7777777777777778,0,0,1,0,0
2022-07-17,3.1575,0,0,0,0,0,1,5.0,1,45,14,0.7777777777777778,0,0,1,0,0
2022-07-18,2.54,0,0,0,0,0,1,5.0,1,45,14,0.7777777777777778,0,0,1,0,0
2022-07-19,1.9799999,0,0,0,0,0,1,5.0,1,45,14,0.7777777777777778,0,0,1,0,0
2022-07-20,1.7650001,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0,0,1,0
2022-07-21,1.89,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2022-07-22,1.7375,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-07-23,1.9425001,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2022-07-24,1.8775,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2022-07-25,1.7275,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2022-07-26,1.6625,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2022-07-27,1.74,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2022-07-28,2.4125,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2022-07-29,2.59,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2022-07-30,2.29,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2022-07-31,1.7350001,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2022-08-01,1.6325,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2022-08-02,2.5275,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2022-08-03,2.6349998,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2022-08-04,2.4525,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2022-08-05,2.0149999,0,0,0,0,0,1,4.0,1,0,0,0.0,0,0,1,0,0
2022-08-06,1.8125,0,0,0,0,0,0,4.0,0,0,0,0.0,0,0,0,1,0
2022-08-07,2.2325,0,0,0,0,0,1,4.0,1,0,0,0.0,0,0,1,0,0
2022-08-08,2.2375,0,0,0,0,0,1,4.0,1,0,0,0.0,0,0,1,0,0
2022-08-09,2.2450001,0,0,0,0,0,1,4.0,1,0,0,0.0,0,0,1,0,0
2022-08-10,1.89,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2022-08-11,1.7175,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2022-08-12,1.8975,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-08-13,1.8575,1,1,29,7,1,0,1.0,0,0,0,0.0,0,0,0,0,1
2022-08-14,2.665,1,0,29,7,0,1,1.0,0,0,0,0.0,0,1,0,0,0
2022-08-15,2.6799998,1,0,29,7,0,1,2.0,0,0,0,0.0,0,1,0,0,0
2022-08-16,3.7925,1,0,29,7,0,1,3.0,1,46,6,0.5714285714285714,1,1,0,0,0
2022-08-17,3.6575,1,0,29,7,0,1,4.0,1,46,6,0.5714285714285714,0,1,0,0,0
2022-08-18,2.9624999,1,0,29,7,0,1,5.0,1,46,6,0.5714285714285714,0,1,0,0,0
2022-08-19,2.5375,1,0,29,7,0,1,5.0,1,46,6,0.5714285714285714,0,1,0,0,0
2022-08-20,2.7375,0,0,0,0,1,1,5.0,1,46,6,0.5714285714285714,0,0,1,0,0
2022-08-21,2.3625002,0,0,0,0,0,1,5.0,1,46,6,0.5714285714285714,0,0,1,0,0
2022-08-22,1.84,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0,0,1,0
2022-08-23,2.0225,0,0,0,0,0,1,4.0,1,47,5,0.0,1,0,1,0,0
2022-08-24,2.1825001,0,0,0,0,0,1,4.0,1,47,5,0.0,0,0,1,0,0
2022-08-25,2.28,0,0,0,0,0,1,4.0,1,47,5,0.0,0,0,1,0,0
2022-08-26,2.0725,0,0,0,0,0,1,4.0,1,47,5,0.0,0,0,1,0,0
2022-08-27,2.0375,0,0,0,0,0,1,5.0,1,47,5,0.0,0,0,1,0,0
2022-08-28,1.8775,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0,0,1,0
2022-08-29,2.505,0,0,0,0,0,1,4.0,1,0,0,0.0,0,0,1,0,0
2022-08-30,2.4775,0,0,0,0,0,1,4.0,1,0,0,0.0,0,0,1,0,0
2022-08-31,1.8025,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2022-09-01,1.6575,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-09-02,1.8625,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-09-03,2.105,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2022-09-04,2.5025,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2022-09-05,2.2,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2022-09-06,1.68,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2022-09-07,1.5375,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2022-09-08,1.915,0,0,0,0,0,1,3.0,1,48,21,1.0,1,0,1,0,0
2022-09-09,2.4175,0,0,0,0,0,1,3.0,1,48,21,1.0,0,0,1,0,0
2022-09-10,2.5,0,0,0,0,0,1,3.0,1,48,21,1.0,0,0,1,0,0
2022-09-11,2.1275,1,1,30,7,1,1,4.0,1,48,21,1.0,0,1,0,0,0
2022-09-12,2.3775,1,0,30,7,0,1,5.0,1,48,21,1.0,0,1,0,0,0
2022-09-13,2.645,1,0,30,7,0,1,5.0,1,48,21,1.0,0,1,0,0,0
2022-09-14,2.6225,1,0,30,7,0,1,5.0,1,48,21,1.0,0,1,0,0,0
2022-09-15,2.9050002,1,0,30,7,0,1,5.0,1,48,21,1.0,0,1,0,0,0
2022-09-16,2.5149999,1,0,30,7,0,1,5.0,1,48,21,1.0,0,1,0,0,0
2022-09-17,2.38,1,0,30,7,0,1,5.0,1,48,21,1.0,0,1,0,0,0
2022-09-18,2.2749999,0,0,0,0,1,1,5.0,1,48,21,1.0,0,0,1,0,0
2022-09-19,2.3325,0,0,0,0,0,1,5.0,1,48,21,1.0,0,0,1,0,0
2022-09-20,2.0475001,0,0,0,0,0,1,5.0,1,48,21,1.0,0,0,1,0,0
2022-09-21,2.1025,0,0,0,0,0,1,5.0,1,48,21,1.0,0,0,1,0,0
2022-09-22,2.1875,0,0,0,0,0,1,5.0,1,48,21,1.0,0,0,1,0,0
2022-09-23,2.1174998,0,0,0,0,0,1,5.0,1,48,21,1.0,0,0,1,0,0
2022-09-24,1.92,0,0,0,0,0,1,5.0,1,48,21,1.0,0,0,1,0,0
2022-09-25,2.695,0,0,0,0,0,1,5.0,1,48,21,1.0,0,0,1,0,0
2022-09-26,2.78,0,0,0,0,0,1,5.0,1,48,21,1.0,0,0,1,0,0
2022-09-27,2.475,0,0,0,0,0,1,5.0,1,48,21,1.0,0,0,1,0,0
2022-09-28,2.2125,0,0,0,0,0,1,5.0,1,48,21,1.0,0,0,1,0,0
2022-09-29,1.76,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0,0,1,0
2022-09-30,1.6075,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2022-10-01,1.605,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-10-02,2.33,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2022-10-03,2.365,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2022-10-04,1.9325,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2022-10-05,1.9675,0,0,0,0,0,1,4.0,1,0,0,0.0,0,0,1,0,0
2022-10-06,2.105,0,0,0,0,0,1,5.0,1,0,0,0.0,0,0,1,0,0
2022-10-07,1.9625001,0,0,0,0,0,1,5.0,1,0,0,0.0,0,0,1,0,0
2022-10-08,1.7925,0,0,0,0,0,0,4.0,0,0,0,0.0,0,0,0,1,0
2022-10-09,1.7600001,1,1,31,5,1,0,3.0,0,0,0,0.0,0,0,0,0,1
2022-10-10,2.23,1,0,31,5,0,1,3.0,1,49,8,0.8,1,1,0,0,0
2022-10-11,2.4275,1,0,31,5,0,1,3.0,1,49,8,0.8,0,1,0,0,0
2022-10-12,2.1875,1,0,31,5,0,1,3.0,1,49,8,0.8,0,1,0,0,0
2022-10-13,2.29,1,0,31,5,0,1,4.0,1,49,8,0.8,0,1,0,0,0
2022-10-14,2.1299999,0,0,0,0,1,1,5.0,1,49,8,0.8,0,0,1,0,0
2022-10-15,2.5500002,0,0,0,0,0,1,5.0,1,49,8,0.8,0,0,1,0,0
2022-10-16,2.485,0,0,0,0,0,1,5.0,1,49,8,0.8,0,0,1,0,0
2022-10-17,1.9225,0,0,0,0,0,1,5.0,1,49,8,0.8,0,0,1,0,0
2022-10-18,1.575,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0,0,1,0
2022-10-19,1.425,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2022-10-20,1.5025,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-10-21,1.7850001,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2022-10-22,1.8475001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-10-23,1.65,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-10-24,1.4799999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-10-25,1.6525,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-10-26,1.4100001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-10-27,1.37,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-10-28,1.4775,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-10-29,1.5675,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-10-30,1.8425,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-10-31,1.9724998,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2022-11-01,2.38,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2022-11-02,2.5874999,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2022-11-03,2.33,0,0,0,0,0,1,4.0,1,0,0,0.0,0,0,1,0,0
2022-11-04,1.8725,0,0,0,0,0,0,4.0,0,0,0,0.0,0,0,0,1,0
2022-11-05,1.7875,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2022-11-06,1.575,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-11-07,1.2950001,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2022-11-08,1.1175,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-11-09,1.2525,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-11-10,1.2575,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-11-11,1.545,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-11-12,1.4775001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-11-13,1.3275,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-11-14,1.3924999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-11-15,1.41,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-11-16,1.2850001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-11-17,1.2574999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-11-18,2.27,1,1,32,5,1,1,1.0,0,0,0,0.0,0,1,0,0,0
2022-11-19,2.4925,1,0,32,5,0,1,2.0,0,0,0,0.0,0,1,0,0,0
2022-11-20,2.22,1,0,32,5,0,1,3.0,1,50,5,0.6,1,1,0,0,0
2022-11-21,2.2725,1,0,32,5,0,1,4.0,1,50,5,0.6,0,1,0,0,0
2022-11-22,2.7025,1,0,32,5,0,1,5.0,1,50,5,0.6,0,1,0,0,0
2022-11-23,2.4975,0,0,0,0,1,1,5.0,1,50,5,0.6,0,0,1,0,0
2022-11-24,2.04,0,0,0,0,0,1,5.0,1,50,5,0.6,0,0,1,0,0
2022-11-25,1.6475,0,0,0,0,0,0,4.0,0,0,0,0.0,1,0,0,1,0
2022-11-26,1.5474999,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2022-11-27,1.6474999,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-11-28,1.9499999,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2022-11-29,1.935,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2022-11-30,1.7624999,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-12-01,1.3625,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-12-02,1.155,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-12-03,1.7125,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2022-12-04,1.455,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-12-05,1.2225001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-12-06,1.065,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-12-07,0.9825,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-12-08,0.9775,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-12-09,1.135,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-12-10,1.19,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-12-11,1.1825,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-12-12,1.6624999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-12-13,1.69,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-12-14,1.6225001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-12-15,1.45,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-12-16,1.3025,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-12-17,1.4950001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-12-18,1.5825001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-12-19,1.4849999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2022-12-20,1.9925001,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2022-12-21,1.89,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2022-12-22,1.7325,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2022-12-23,1.7075001,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2022-12-24,1.8525,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2022-12-25,2.125,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2022-12-26,2.0125,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2022-12-27,1.8375,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-12-28,1.8824999,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-12-29,2.1274998,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2022-12-30,1.7,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2022-12-31,1.6424999,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-01-01,1.5475001,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-01-02,1.645,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-01-03,1.7524999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-01-04,1.7675,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-01-05,1.7475,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-01-06,1.74,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-01-07,1.6874999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-01-08,1.5125,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-01-09,1.4100001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-01-10,1.8399999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-01-11,2.0149999,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-01-12,2.0525,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-01-13,1.9225,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2023-01-14,1.5250001,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-01-15,1.475,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-01-16,1.265,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-01-17,1.24,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-01-18,1.4449999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-01-19,1.8100001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-01-20,1.845,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-01-21,1.6675,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-01-22,1.3875,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-01-23,1.625,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-01-24,2.0025,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-01-25,1.7824999,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-01-26,1.4674999,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-01-27,1.99,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-01-28,1.77,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-01-29,1.705,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-01-30,1.805,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-01-31,1.7124999,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-02-01,1.4725001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-02-02,1.675,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-02-03,1.76,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-02-04,1.675,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-02-05,1.48,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-02-06,1.76,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-02-07,1.6674999,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-02-08,1.7225,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-02-09,1.4300001,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-02-10,1.48,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1,0
2023-02-11,2.015,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-02-12,2.335,0,0,0,0,0,1,2.0,0,0,0,0.0,0,0,1,0,0
2023-02-13,2.2175002,0,0,0,0,0,1,3.0,1,0,0,0.0,0,0,1,0,0
2023-02-14,2.0825,0,0,0,0,0,1,4.0,1,0,0,0.0,0,0,1,0,0
2023-02-15,1.9,0,0,0,0,0,0,4.0,0,0,0,0.0,0,0,0,1,0
2023-02-16,1.7275,0,0,0,0,0,0,3.0,0,0,0,0.0,0,0,0,1,0
2023-02-17,1.7874999,0,0,0,0,0,0,2.0,0,0,0,0.0,0,0,0,1,0
2023-02-18,1.745,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
2023-02-19,2.1125,0,0,0,0,0,1,1.0,0,0,0,0.0,0,0,1,0,0
2023-02-20,1.7574999,0,0,0,0,0,0,1.0,0,0,0,0.0,0,0,0,1,0
